,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,hi_mass,asymmetry,overlap_area,area_gt,mos_name
925,926,86.0,1301.0,767.0,86,1301,767,87,1302,768,1,8.6304292678833,8.6304292678833,8.6304292678833,"[86, 1301, 767]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2765410530754960.0,,,,1245mosH
926,927,86.76923076923077,1303.076923076923,736.3846153846154,86,1302,735,89,1306,739,13,93.3943099975586,93.3943099975586,7.770571231842041,"[88, 1304, 736]",inf,48,458.2538392697234,4,4,23.187869342531073,53.32025689872029,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.9958247811260812e+16,,,,1245mosH
927,928,86.0,1304.0,816.0,86,1304,816,87,1305,817,1,9.156210899353027,9.156210899353027,9.156210899353027,"[86, 1304, 816]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2940221112229397.5,,,,1245mosH
928,929,86.0,1307.0,621.5,86,1306,620,87,1309,624,6,52.054405212402344,52.054405212402344,11.40716552734375,"[86, 1307, 621]",12.964533152622803,12,458.2538392697234,3,4,7.7292897808436924,39.990192595084686,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.673360089633743e+16,,,,1245mosH
929,930,86.95,1308.95,753.6,86,1307,751,89,1312,757,20,175.42079162597656,175.42079162597656,9.46102523803711,"[86, 1308, 755]",,90,458.2538392697234,5,6,23.187869342531073,66.65032129259079,79.98038579925489,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5.645211863054745e+16,,,,1245mosH
930,931,86.0,1308.0,812.0,86,1308,812,87,1309,813,1,8.781798362731934,8.781798362731934,8.781798362731934,"[86, 1308, 812]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2829106979782714.5,,,,1245mosH
931,932,86.0,1310.5,617.5,86,1310,617,87,1312,619,2,17.939098358154297,17.939098358154297,9.679032325744629,"[86, 1311, 617]",inf,4,458.2538392697234,2,2,7.7292897808436924,26.66012835912526,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5785391784884832.0,,,,1245mosH
932,933,86.0,1310.75,639.0,86,1310,638,87,1313,641,4,42.154144287109375,42.154144287109375,12.191893577575684,"[86, 1310, 639]",12.9645331526228,9,458.2538392697234,3,3,7.7292897808436924,39.990192595084686,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.3609374012880606e+16,,,,1245mosH
933,934,86.0,1313.7272727272727,801.7272727272727,86,1311,799,87,1317,805,11,116.48882293701172,116.48882293701172,12.934174537658691,"[86, 1311, 804]",40.33333333333339,36,458.2538392697234,6,6,7.7292897808436924,79.98038579925489,79.98038579925489,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.7648475039215544e+16,,,,1245mosH
934,935,86.0,1313.0,713.0,86,1313,713,87,1314,714,1,7.5555901527404785,7.5555901527404785,7.5555901527404785,"[86, 1313, 713]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2444534837472853.0,,,,1245mosH
935,936,86.0,1314.0,635.5,86,1314,635,87,1315,637,2,17.816001892089844,17.816001892089844,10.37386417388916,"[86, 1314, 635]",inf,2,458.2538392697234,1,2,7.7292897808436924,13.330064168283268,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5770351961881043.0,,,,1245mosH
936,937,86.0,1316.7142857142858,740.7142857142857,86,1315,739,87,1319,743,7,49.22725296020508,49.22725296020508,7.634092330932617,"[86, 1318, 739]",16.333333333333336,16,458.2538392697234,4,4,7.7292897808436924,53.32025689872029,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.596104876838725e+16,,,,1245mosH
937,938,86.0,1317.0,821.0,86,1316,820,87,1319,823,3,26.03725814819336,26.03725814819336,9.261510848999023,"[86, 1317, 821]",inf,9,458.2538392697234,3,3,7.7292897808436924,39.990192595084686,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8451120913881871.0,,,,1245mosH
938,939,87.82758620689656,1319.1724137931035,626.6206896551724,86,1317,624,91,1323,629,29,265.7815246582031,265.7815246582031,12.338480949401855,"[86, 1318, 627]",13.057957310434142,150,458.11853100227563,6,5,38.64644890421846,79.95677005072226,66.630641502208,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.631028038239006e+16,,,,1245mosH
939,940,86.0,1321.25,759.0,86,1320,758,87,1323,761,4,32.57090377807617,32.57090377807617,8.684264183044434,"[86, 1322, 758]",12.9645331526228,9,458.2538392697234,3,3,7.7292897808436924,39.990192595084686,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.05943393175005e+16,,,,1245mosH
940,941,86.0,1320.0,818.0,86,1320,818,87,1321,819,1,8.050087928771973,8.050087928771973,8.050087928771973,"[86, 1320, 818]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2621238122352352.5,,,,1245mosH
941,942,86.0,1323.0,644.3333333333334,86,1322,644,87,1325,646,3,30.425968170166016,30.425968170166016,10.679620742797852,"[86, 1323, 644]",19.281470067903932,6,458.2538392697234,3,2,7.7292897808436924,39.990192595084686,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9917712711574586.0,,,,1245mosH
942,943,86.0,1325.6666666666667,807.6666666666666,86,1325,807,87,1327,809,3,31.475624084472656,31.475624084472656,11.00313663482666,"[86, 1326, 808]",3.0000000000000004,4,458.2538392697234,2,2,7.7292897808436924,26.66012835912526,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0270753281942154e+16,,,,1245mosH
943,944,86.0,1329.2857142857142,746.2857142857143,86,1328,745,87,1332,749,7,45.55290985107422,45.55290985107422,7.154895305633545,"[86, 1330, 745]",16.33333333333332,16,458.2538392697234,4,4,7.7292897808436924,53.32025689872029,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.4880048184317086e+16,,,,1245mosH
944,945,86.0,1328.0,805.0,86,1328,805,87,1329,806,1,9.01111125946045,9.01111125946045,9.01111125946045,"[86, 1328, 805]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2946635308134795.5,,,,1245mosH
945,946,86.0,1332.5,631.0,86,1331,629,87,1335,634,8,77.97686004638672,77.97686004638672,11.518366813659668,"[86, 1332, 631]",22.154863183232973,20,458.2538392697234,4,5,7.7292897808436924,53.32025689872029,66.65032129259079,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.5525432390831532e+16,,,,1245mosH
946,947,86.0,1332.0,824.0,86,1332,824,87,1333,825,1,7.403722763061523,7.403722763061523,7.403722763061523,"[86, 1332, 824]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2426142775782676.5,,,,1245mosH
947,948,86.0,1336.0,649.0,86,1336,649,87,1337,650,1,9.331521987915039,9.331521987915039,9.331521987915039,"[86, 1336, 649]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3061096699705635.5,,,,1245mosH
948,949,86.0,1338.5,812.5,86,1337,811,87,1341,815,4,36.687774658203125,36.687774658203125,10.394867897033691,"[86, 1337, 814]",inf,16,458.2538392697234,4,4,7.7292897808436924,53.32025689872029,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.204769041483775e+16,,,,1245mosH
949,950,86.0,1338.0,647.0,86,1338,647,87,1339,648,1,8.478920936584473,8.478920936584473,8.478920936584473,"[86, 1338, 647]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2787278847459694.5,,,,1245mosH
950,951,86.0,1340.142857142857,753.1428571428571,86,1338,751,87,1343,756,7,59.669071197509766,59.669071197509766,10.609116554260254,"[86, 1339, 754]",29.399999999999935,25,458.2538392697234,5,5,7.7292897808436924,66.65032129259079,66.65032129259079,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.9635684416775164e+16,,,,1245mosH
951,952,86.92857142857143,1340.357142857143,618.5714285714286,86,1338,617,89,1344,621,14,109.4371337890625,109.4371337890625,8.676465034484863,"[88, 1340, 619]",,72,458.2538392697234,6,4,23.187869342531073,79.98038579925489,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.605104705975806e+16,,,,1245mosH
952,953,86.0,1345.0,636.0,86,1344,635,87,1347,638,3,30.225332260131836,30.225332260131836,10.545438766479492,"[86, 1346, 635]",inf,9,458.2538392697234,3,3,7.7292897808436924,39.990192595084686,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9967361875446146.0,,,,1245mosH
953,954,86.0,1345.2,771.2,86,1344,770,87,1347,773,5,46.0623664855957,46.0623664855957,10.565093040466309,"[86, 1344, 772]",8.333333333333329,9,458.2538392697234,3,3,7.7292897808436924,39.990192595084686,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.5205856095625542e+16,,,,1245mosH
954,955,86.85714285714286,1352.4285714285713,727.4285714285714,86,1352,727,89,1354,729,7,33.60163497924805,33.60163497924805,5.37420129776001,"[86, 1352, 727]",inf,12,458.2538392697234,2,2,23.187869342531073,26.66012835912526,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.1104013118376454e+16,,,,1245mosH
955,956,86.0,1373.0,751.0,86,1373,751,87,1374,752,1,5.276875019073486,5.276875019073486,5.276875019073486,"[86, 1373, 751]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1745624901437744.2,,,,1245mosH
956,957,86.0,1377.0,740.0,86,1377,740,87,1378,741,1,3.411426305770874,3.411426305770874,3.411426305770874,"[86, 1377, 740]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1129702682115286.5,,,,1245mosH
957,958,86.0,1383.4285714285713,786.4285714285714,86,1382,785,87,1386,789,7,40.11061477661133,40.11061477661133,6.35177755355835,"[86, 1382, 788]",12.799422495441027,16,458.2538392697234,4,4,7.7292897808436924,53.32025689872029,53.32025689872029,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.3296613348929736e+16,,,,1245mosH
958,959,86.0,1382.5,817.5,86,1382,817,87,1384,819,2,17.496570587158203,17.496570587158203,9.015295028686523,"[86, 1382, 818]",inf,4,458.2538392697234,2,2,7.7292897808436924,26.66012835912526,26.66012835912526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5806143225332041.0,,,,1245mosH
959,960,87.07142857142857,1389.142857142857,775.7857142857143,86,1388,774,89,1392,778,14,110.74267578125,110.74267578125,10.135927200317383,"[86, 1388, 776]",,48,458.11853100227563,4,4,23.187869342531073,53.30451306645402,53.30451306645402,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.6767014244529784e+16,,,,1245mosH
960,961,86.0,1393.0,737.0,86,1393,737,87,1394,738,1,5.175002098083496,5.175002098083496,5.175002098083496,"[86, 1393, 737]",,1,458.2538392697234,1,1,7.7292897808436924,13.330064168283268,13.330064168283268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1720878251243126.8,,,,1245mosH
961,962,86.0,1402.625,809.75,86,1401,807,87,1406,813,8,58.51354217529297,58.51354217529297,8.858020782470703,"[86, 1401, 811]",47.48519080274081,30,458.2538392697234,5,6,7.7292897808436924,66.65032129259079,79.98038579925489,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.9478148464845332e+16,,,,1245mosH
962,963,87.0,1426.0,792.7333333333333,86,1424,791,89,1429,796,15,85.02788543701172,85.02788543701172,6.3444390296936035,"[86, 1425, 794]",,75,458.11853100227563,5,5,23.187869342531073,66.630641502208,66.630641502208,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.8317816068446564e+16,,,,1245mosH
963,964,86.0,1434.5,808.0,86,1434,807,87,1436,810,4,23.59149932861328,23.59149932861328,6.405738353729248,"[86, 1435, 807]",6.854101966249685,6,458.2538392697234,2,3,7.7292897808436924,26.66012835912526,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7869530171350211.0,,,,1245mosH
964,965,86.0,1438.5,798.0,86,1438,797,87,1440,800,4,23.058141708374023,23.058141708374023,6.181980133056641,"[86, 1439, 797]",6.854101966249685,6,458.2538392697234,2,3,7.7292897808436924,26.66012835912526,39.990192595084686,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7699594352772934.0,,,,1245mosH
965,966,88.0,1060.0,728.5,88,1060,728,89,1061,730,2,11.832687377929688,11.832687377929688,6.195801258087158,"[88, 1060, 728]",inf,2,457.98323045800487,1,2,7.7292897808436924,13.322192476841556,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3950831087857844.0,,,,1245mosH
966,967,88.0,1064.3333333333333,747.3333333333334,88,1064,747,89,1066,749,3,24.34535026550293,24.34535026550293,9.37476634979248,"[88, 1064, 747]",3.0000000000000004,4,457.98323045800487,2,2,7.7292897808436924,26.644384976228512,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8137115029079244.0,,,,1245mosH
967,968,88.0,1066.5,715.5,88,1066,715,89,1068,717,2,11.284242630004883,11.284242630004883,6.1949872970581055,"[88, 1067, 715]",inf,4,457.98323045800487,2,2,7.7292897808436924,26.644384976228512,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3775510813300052.5,,,,1245mosH
968,969,88.0,1073.25,733.0,88,1072,732,89,1075,735,4,28.790084838867188,28.790084838867188,8.167236328125,"[88, 1073, 733]",12.9645331526228,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9642611770416622.0,,,,1245mosH
969,970,88.0,1077.2,752.2,88,1076,751,89,1079,754,5,38.82112121582031,38.82112121582031,9.940624237060547,"[88, 1078, 751]",8.333333333333329,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.301570687816792e+16,,,,1245mosH
970,971,88.0,1082.6666666666667,686.6666666666666,88,1082,686,89,1084,688,3,13.759057998657227,13.759057998657227,4.806666851043701,"[88, 1082, 687]",3.0000000000000004,4,457.98323045800487,2,2,7.7292897808436924,26.644384976228512,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4617808212867910.0,,,,1245mosH
971,972,88.0,1091.6666666666667,755.6666666666666,88,1091,755,89,1093,757,3,26.829010009765625,26.829010009765625,9.373779296875,"[88, 1092, 755]",3.0000000000000004,4,457.98323045800487,2,2,7.7292897808436924,26.644384976228512,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9013611967684120.0,,,,1245mosH
972,973,88.0,1098.0,772.0,88,1098,772,89,1099,773,1,6.57660436630249,6.57660436630249,6.57660436630249,"[88, 1098, 772]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2211782931439072.8,,,,1245mosH
973,974,88.0,1101.5,708.0,88,1101,707,89,1103,710,4,26.248022079467773,26.248022079467773,7.170233249664307,"[88, 1101, 708]",6.854101966249685,6,457.98323045800487,2,3,7.7292897808436924,26.644384976228512,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8836565016458807.0,,,,1245mosH
974,975,88.0,1104.0,761.0,88,1104,761,89,1105,762,1,8.723138809204102,8.723138809204102,8.723138809204102,"[88, 1104, 761]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2939715786297128.0,,,,1245mosH
975,976,88.0,1107.0,588.1666666666666,88,1106,587,89,1109,590,6,48.67800521850586,48.67800521850586,9.072551727294922,"[88, 1106, 588]",4.124999999999998,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.64214134657007e+16,,,,1245mosH
976,977,88.0,1116.0,575.0,88,1116,575,89,1117,576,1,7.884064197540283,7.884064197540283,7.884064197540283,"[88, 1116, 575]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2662396055480771.0,,,,1245mosH
977,978,88.0,1120.0,593.0,88,1120,593,89,1121,594,1,8.287162780761719,8.287162780761719,8.287162780761719,"[88, 1120, 593]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2801384167674069.0,,,,1245mosH
978,979,88.0,1137.0,727.0,88,1137,727,89,1138,728,1,4.7212910652160645,4.7212910652160645,4.7212910652160645,"[88, 1137, 727]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1597612362895934.2,,,,1245mosH
979,980,88.0,1137.0,782.0,88,1137,782,89,1138,783,1,5.434629917144775,5.434629917144775,5.434629917144775,"[88, 1137, 782]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1840873713871808.2,,,,1245mosH
980,981,88.0,1139.0,780.0,88,1139,780,89,1140,781,1,6.028623580932617,6.028623580932617,6.028623580932617,"[88, 1139, 780]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2044161106364160.8,,,,1245mosH
981,982,88.0,1141.0,777.5,88,1141,777,89,1142,779,2,17.01137924194336,17.01137924194336,9.506766319274902,"[88, 1141, 777]",inf,2,457.98323045800487,1,2,7.7292897808436924,13.322192476841556,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5774028826201401.0,,,,1245mosH
982,983,88.0,1144.6666666666667,713.6666666666666,88,1144,713,89,1146,715,3,21.71355438232422,21.71355438232422,9.768213272094727,"[88, 1145, 713]",3.0000000000000004,4,457.98323045800487,2,2,7.7292897808436924,26.644384976228512,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7377553618610729.0,,,,1245mosH
983,984,88.0,1146.0,768.5,88,1145,767,89,1148,771,6,49.996734619140625,49.996734619140625,10.33750057220459,"[88, 1146, 768]",12.964533152622803,12,457.98323045800487,3,4,7.7292897808436924,39.96657752070627,53.28877013282023,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.7004532520257672e+16,,,,1245mosH
984,985,88.0,1149.0,764.5,88,1149,764,89,1150,766,2,18.43865203857422,18.43865203857422,10.85254955291748,"[88, 1149, 764]",inf,2,457.98323045800487,1,2,7.7292897808436924,13.322192476841556,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6277595899558176.0,,,,1245mosH
985,986,88.0,1153.0,757.0,88,1152,755,89,1155,760,7,58.22008514404297,58.22008514404297,9.129240989685059,"[88, 1152, 759]",19.281470067903978,15,457.98323045800487,3,5,7.7292897808436924,39.96657752070627,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.9841647610461108e+16,,,,1245mosH
986,987,88.0,1157.0,609.0,88,1157,609,89,1158,610,1,8.774035453796387,8.774035453796387,8.774035453796387,"[88, 1157, 609]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2993260282877344.5,,,,1245mosH
987,988,88.0,1159.4666666666667,772.1333333333333,88,1157,768,89,1163,777,15,145.2750244140625,145.2750244140625,11.274288177490234,"[88, 1162, 768]",47.2590699256767,54,457.98323045800487,6,9,7.7292897808436924,79.93315565013836,119.89973499702214,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.961075200032813e+16,,,,1245mosH
988,989,88.0,1160.0,579.5,88,1159,579,89,1162,581,4,33.07957077026367,33.07957077026367,9.132563591003418,"[88, 1161, 579]",6.854101966249685,6,457.98323045800487,3,2,7.7292897808436924,39.96657752070627,26.644384976228512,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.13079559756369e+16,,,,1245mosH
989,990,88.0,1165.0,706.0,88,1164,705,89,1167,708,3,21.041522979736328,21.041522979736328,7.225250720977783,"[88, 1165, 706]",inf,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7200129879553036.0,,,,1245mosH
990,991,88.0,1169.0,615.0,88,1169,615,89,1170,616,1,6.645203113555908,6.645203113555908,6.645203113555908,"[88, 1169, 615]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2276197069513310.0,,,,1245mosH
991,992,88.0,1171.4444444444443,778.2222222222222,88,1170,776,89,1174,781,9,75.79597473144531,75.79597473144531,9.900279998779297,"[88, 1170, 779]",14.360155299892615,20,457.98323045800487,4,5,7.7292897808436924,53.28877013282023,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.5988771892037452e+16,,,,1245mosH
992,993,88.0,1171.0,613.0,88,1171,613,89,1172,614,1,8.582015991210938,8.582015991210938,8.582015991210938,"[88, 1171, 613]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2945550774943239.5,,,,1245mosH
993,994,88.0,1173.2857142857142,584.2857142857143,88,1172,583,89,1176,587,7,52.58647155761719,52.58647155761719,9.628228187561035,"[88, 1174, 583]",16.33333333333332,16,457.98323045800487,4,4,7.7292897808436924,53.28877013282023,53.28877013282023,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.8067096875963244e+16,,,,1245mosH
994,995,88.0,1177.2222222222222,602.2222222222222,88,1175,600,89,1180,605,9,86.79576873779297,86.79576873779297,11.176453590393066,"[88, 1179, 600]",27.000000000000004,25,457.98323045800487,5,5,7.7292897808436924,66.6109628351158,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.9850359503346984e+16,,,,1245mosH
995,996,88.0,1176.125,771.0,88,1175,769,89,1178,774,8,87.73834228515625,87.73834228515625,13.361473083496094,"[88, 1176, 770]",10.56156708104236,15,457.98323045800487,3,5,7.7292897808436924,39.96657752070627,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.020485208491835e+16,,,,1245mosH
996,997,88.0,1177.0,712.0,88,1176,711,89,1179,714,3,23.6035213470459,23.6035213470459,9.157196044921875,"[88, 1176, 713]",inf,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8133919787850478.0,,,,1245mosH
997,998,88.0,1181.0,788.0,88,1180,787,89,1183,790,5,40.0399055480957,40.0399055480957,9.433257102966309,"[88, 1181, 787]",6.854101966249684,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.3811839593832738e+16,,,,1245mosH
998,999,88.0,1185.7272727272727,589.7272727272727,88,1183,587,89,1189,593,11,92.7503890991211,92.7503890991211,9.42043685913086,"[88, 1186, 589]",40.33333333333339,36,457.98323045800487,6,6,7.7292897808436924,79.93315565013836,79.93315565013836,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.2026481411002148e+16,,,,1245mosH
999,1000,88.0,1187.6,777.7,88,1183,773,89,1192,786,20,180.8967742919922,180.8967742919922,11.782251358032227,"[88, 1188, 776]",96.80633676437382,117,457.98323045800487,9,13,7.7292897808436924,119.89973499702214,173.18851040546647,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.2525730269846904e+16,,,,1245mosH
1000,1001,88.0,1189.2307692307693,608.2307692307693,88,1186,605,89,1193,612,13,111.41996765136719,111.41996765136719,10.670842170715332,"[88, 1191, 606]",56.33333333333355,49,457.98323045800487,7,7,7.7292897808436924,93.25534860043334,93.25534860043334,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.855005753621297e+16,,,,1245mosH
1001,1002,88.0,1193.857142857143,792.8571428571429,88,1193,791,89,1196,796,7,43.839290618896484,43.839290618896484,7.690985679626465,"[88, 1195, 791]",14.393107333554239,15,457.98323045800487,3,5,7.7292897808436924,39.96657752070627,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.5183055528190534e+16,,,,1245mosH
1002,1003,88.0,1221.0,716.0,88,1221,716,89,1222,717,1,7.171998023986816,7.171998023986816,7.171998023986816,"[88, 1221, 716]",,1,457.98323045800487,1,1,7.7292897808436924,13.322192476841556,13.322192476841556,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2486388793849299.0,,,,1245mosH
1003,1004,88.0,1227.888888888889,597.2222222222222,88,1226,595,89,1230,600,9,65.10552978515625,65.10552978515625,8.226070404052734,"[88, 1228, 597]",11.920742235688158,20,457.98323045800487,4,5,7.7292897808436924,53.28877013282023,66.6109628351158,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.2593291401487372e+16,,,,1245mosH
1004,1005,88.0,1237.090909090909,630.4545454545455,88,1234,628,89,1241,634,11,76.6107406616211,76.6107406616211,8.31810188293457,"[88, 1234, 633]",52.20702660980651,42,457.98323045800487,7,6,7.7292897808436924,93.25534860043334,79.93315565013836,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.6612376241522212e+16,,,,1245mosH
1005,1006,88.0,1238.0,740.0,88,1237,739,89,1240,742,5,51.930145263671875,51.930145263671875,10.744525909423828,"[88, 1238, 740]",6.854101966249684,9,457.98323045800487,3,3,7.7292897808436924,39.96657752070627,39.96657752070627,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.8056993749798416e+16,,,,1245mosH
