label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
171,374.1787234042553,317.31394799054374,83.34751773049645,366,308,77,383,328,91,2115,0.0031871155370026827,1.0573913337780976,131.39792627434275,20,14,4,11,6,"[370, 319, 83]",143.21043287317855,83.31646397757076,58.321521428545836,"[0.001400014281216423, 3.1171962888940744e-05]",mock
172,391.14634692962795,420.3677722994173,60.31981174361273,367,413,53,416,428,68,4462,0.0015738043002784252,3.906943902485442,378.7351992613409,15,15,43,7,5,"[410, 420, 58]",141.20659116577625,61.61300393512529,61.61300393512529,"[0.0011298659721780066, 3.00859621731566e-05]",mock
173,376.18256290228203,33.32592159157402,406.30251609128146,368,25,401,386,42,413,1709,0.0016682015266269445,1.9536221052664073,139.12721605518644,17,12,5,9,6,"[373, 34, 407]",142.97459257576938,70.70236677661609,49.907550977683016,"[0.0004954560335455793, 1.756417187709492e-05]",mock
174,378.14146341463413,774.3355013550135,1059.3138211382113,368,767,1054,389,783,1065,1845,0.0008661556057631969,3.157779219265179,162.31508539771752,16,11,15,8,6,"[383, 775, 1060]",142.73877741084448,66.4336500336579,45.67313265903558,"[0.0002695460610628848, 1.0554253538436867e-05]",mock
175,390.1223637961336,414.31480667838315,160.30470123022846,370,403,153,411,427,169,4552,0.004340466111898422,1.974668600742519,316.9008810145914,24,16,5,8,5,"[375, 411, 158]",141.32441397855874,98.66307191180267,65.77537533784468,"[0.0036003908527290646, 6.790329807809693e-05]",mock
176,382.18390287769785,43.82059352517986,463.8466726618705,372,35,457,393,53,471,2224,0.0024972788523882627,2.589972146614018,162.31508539771752,18,14,15,10,8,"[387, 45, 465]",142.2672224623801,74.49095209912679,57.93740509650651,"[0.0009307992573537476, 2.4283325439700543e-05]",mock
177,398.180434574519,590.823585718388,313.8187039341438,372,578,295,425,604,334,10447,0.006929716560989618,9.076026684961555,409.6523583847157,26,39,48,15,12,"[420, 593, 307]",140.38200716486162,106.17224635503435,159.258407489406,"[0.011706768790303213, 5.338130458561051e-05]",mock
178,380.1337386018237,388.3107902735562,299.322188449848,373,381,294,388,397,305,1316,0.0016402775654569268,3.1035974166798344,115.93934671265538,16,11,6,7,5,"[379, 388, 299]",142.502987374387,66.32390835695604,45.597685259175876,"[0.0002945082887791643, 1.1554804225981222e-05]",mock
179,384.2009246088193,447.82396870554766,366.81756756756755,373,438,360,396,459,375,2812,0.002995947375893593,1.3568464849002606,177.77366495940493,21,15,5,8,6,"[378, 446, 366]",142.03148267080687,86.76210838490682,61.97293078504008,"[0.0013288879148553167, 2.9031544649447576e-05]",mock
180,385.1943874058864,246.82409308692675,1204.8507871321012,377,239,1200,394,255,1211,1461,0.0016120010986924171,2.8545912101179414,131.39792627434275,16,11,6,8,4,"[383, 247, 1204]",141.91362219392963,66.04960531996257,45.40910192842359,"[0.0003820540161835237, 1.4331899769919023e-05]",mock
181,386.1482226693494,507.8692152917505,310.82360831656604,378,501,306,395,516,317,1491,0.0009454696555621922,3.1280198892582884,131.39792627434275,15,11,11,7,4,"[389, 508, 310]",141.7957679956552,61.870080846607415,45.371391289942224,"[0.00023871286782994137, 1.0599161413552102e-05]",mock
182,388.1579558652729,406.82868757259,67.81649245063879,379,400,63,398,415,74,1722,0.0008033094927668571,3.387257985881459,146.85650583603015,15,11,15,7,6,"[394, 407, 69]",141.56007843291022,61.7672418655302,45.29597603936447,"[0.000256481555947567, 1.0916629817091858e-05]",mock
183,396.2153333333333,665.305,962.3066666666666,381,657,957,413,674,969,3000,0.0011229101801291108,2.2463602772686766,247.33727298699816,17,12,26,7,6,"[407, 664, 963]",140.61757122574946,69.53679613229963,49.08479526240257,"[0.0004549393773157875, 1.5764572211171295e-05]",mock
184,392.17104276069017,126.32933233308327,435.34058514628657,385,119,430,400,135,441,1333,0.0008801518706604838,2.269045298219987,115.93934671265538,16,11,10,7,5,"[395, 126, 435]",141.08877462858874,65.66570379382544,45.145169639254114,"[0.00016250430285668572, 7.047384162878194e-06]",mock
185,391.2088607594937,471.2753164556962,1253.2824367088608,385,463,1248,398,480,1260,1264,0.0021930441725999117,1.524073084099082,100.48076715096799,17,12,4,9,5,"[389, 472, 1253]",141.20659116577625,69.82807238697015,49.29040202199645,"[0.0004868406363601673, 1.7809735480804987e-05]",mock
186,402.24777975133213,736.8132030787448,900.7915926583778,386,728,896,420,747,907,3378,0.0014067721785977483,1.4834198930495477,262.7958525486855,19,11,28,7,5,"[414, 735, 901]",139.91095430410255,77.32705879828934,44.768294168519695,"[0.0006845690341664329, 2.339288495735227e-05]",mock
187,393.1294363256785,824.3340292275574,1299.2985386221294,386,817,1294,401,833,1306,1437,0.001598839065991342,2.119168056290587,115.93934671265538,16,12,5,7,5,"[391, 824, 1299]",140.97096436649306,65.61087240277386,49.208152747596856,"[0.0003877912516787254, 1.4554334164724064e-05]",mock
188,401.1267934601268,334.8048048048048,1135.8104771438104,387,326,1129,416,344,1143,2997,0.0022597499191761017,2.7097059497305835,224.14940364446707,18,14,4,7,5,"[391, 333, 1134]",140.02870811291683,73.31886859111307,57.02578462318567,"[0.000983258265335514, 2.712800285387195e-05]",mock
189,396.2070254110613,183.31165919282512,763.3408071748879,390,176,758,404,192,769,1338,0.0009102236945182085,1.9954853641196812,108.21005693181168,16,11,4,8,5,"[394, 184, 763]",140.61757122574946,65.44639575065234,44.99439536531366,"[0.00015791397237384914, 6.681120100288013e-06]",mock
190,401.15585774058576,700.8253138075314,1017.810669456067,396,693,1013,407,709,1024,956,0.0013310227077454329,2.5023912767190843,85.02218758928062,16,11,4,7,5,"[400, 700, 1018]",140.02870811291683,65.17232638656459,44.80597268467794,"[0.00016556096674502847, 7.253209780143881e-06]",mock
191,417.199411921946,392.8179631114675,1307.8139534883721,401,382,1299,435,405,1317,3741,0.005412468686699867,2.073452046222688,262.7958525486855,23,18,6,8,11,"[407, 390, 1310]",138.14539930135803,92.42521182491913,72.33277028932899,"[0.004108852006667446, 8.15491948425312e-05]",mock
192,416.17429193899784,651.8021390374331,797.8122400475341,406,637,784,427,668,813,5049,0.005907223094254732,7.26182122003319,162.31508539771752,31,29,16,16,18,"[422, 653, 802]",138.26305911150374,124.67922693965308,116.63540189908443,"[0.00542406359021537, 2.6788907307148563e-05]",mock
193,413.21868787276344,673.3200795228628,679.3154406891981,406,666,674,422,682,685,1509,0.0007170549943111837,1.8726297548458466,123.66863649349908,16,11,10,7,5,"[416, 673, 679]",138.6160761223948,64.51485754041794,44.353962870163386,"[0.00015181580639096886, 6.447605641359519e-06]",mock
194,415.19595782073816,562.8207381370826,15.847978910369068,409,555,11,422,571,22,1138,0.0020480426028370857,3.0806482630010312,100.48076715096799,16,11,7,8,5,"[416, 563, 16]",138.38072518472495,64.40532022959141,44.27865597183761,"[0.0005323971688884143, 2.0573375810063784e-05]",mock
195,420.1762962962963,279.83185185185187,25.813333333333333,413,272,21,429,288,32,1350,0.0014063771814107895,2.85320743680589,123.66863649349908,16,11,7,8,5,"[420, 280, 26]",137.7924574443757,64.13152796446667,44.0904237967317,"[0.00033067915382312677, 1.3109978106467433e-05]",mock
196,430.189736346516,563.8189736346516,600.8159133709981,416,553,592,446,576,610,4248,0.0036876280792057514,2.870354357538978,231.87869342531076,23,18,25,8,7,"[441, 561, 599]",136.61639148191028,91.40223985256893,71.53218357464993,"[0.0025575114579314243, 3.937986827030222e-05]",mock
197,439.22083333333336,439.3026960784314,1060.3176470588235,417,431,1054,462,448,1068,4080,0.0016251943306997418,2.9495348911674846,347.81804013796614,17,14,41,9,4,"[458, 440, 1058]",135.558467024795,67.0350184784312,55.20530788709104,"[0.0009453102743722198, 2.740997934025839e-05]",mock
198,431.18779160186625,267.8300933125972,1428.8281493001555,418,260,1424,445,276,1435,2572,0.00047703462769277394,2.072064964331984,208.69082408277967,16,11,5,7,5,"[423, 267, 1429]",136.49881930234486,63.52944137554692,43.67648928261084,"[0.00024222865402190414, 1.027379965798419e-05]",mock
199,431.22486569455106,492.82194934765926,570.8066001534919,418,485,566,445,502,577,2606,0.0008233555126935244,1.8399462473340873,208.69082408277967,17,11,6,7,5,"[424, 492, 571]",136.49881930234486,67.50003208979241,43.67648928261084,"[0.0003490929007934331, 1.3954916399456028e-05]",mock
200,436.1869547154134,562.8159534690486,932.8259243872039,423,555,928,450,571,939,2407,0.0007338630384765565,3.1920226469157496,208.69082408277967,16,11,6,8,4,"[429, 563, 932]",135.91105222824277,63.255882131097074,43.48841730921282,"[0.0002972697116306061, 1.1740546988513094e-05]",mock
201,442.20115557457734,228.3109351594265,250.33286967686712,426,212,230,459,246,272,9346,0.0069448743015527725,14.408380245766512,255.06656276784182,34,42,5,15,14,"[431, 227, 244]",135.20593808564212,133.72141148077398,165.18530133302792,"[0.013343323576061052, 3.884152603340955e-05]",mock
202,446.1829567111353,418.7917233868772,72.84535801796896,427,411,68,466,427,79,3673,0.000526717456523329,1.9089091114952783,301.44230145290396,16,11,32,9,5,"[459, 420, 73]",134.73598699906523,62.70898188704349,43.112423405742774,"[0.0003776861283700176, 1.556327062630916e-05]",mock
203,434.18581081081084,739.8260135135135,862.7837837837837,427,732,858,442,748,869,1184,0.0009964534547179937,2.8494809291851797,115.93934671265538,16,11,8,8,5,"[435, 740, 863]",136.14614029513473,63.36529709629632,43.56364009492303,"[0.00016417332057777734, 7.310834576035615e-06]",mock
204,443.2051181871459,531.3285798007423,1140.3121703457707,431,518,1129,457,546,1152,5119,0.005000803153961897,3.4425244092717286,200.96153430193598,28,23,4,9,10,"[435, 527, 1139]",135.08844094010632,110.02780386332321,90.37997524442108,"[0.004462566845891186, 3.448073349743632e-05]",mock
205,440.18930288461536,112.3311298076923,414.29146634615387,432,105,409,449,121,421,1664,0.001013319124467671,1.9245420187859696,131.39792627434275,16,12,11,7,5,"[443, 112, 414]",135.4409511274872,63.037087122659095,47.27781384849011,"[0.00024346845387397727, 9.879000386284557e-06]",mock
206,449.2019315188762,602.80011706175,157.82148083113842,433,593,151,467,614,165,3417,0.002914374228566885,2.176947078209413,262.7958525486855,21,14,28,12,8,"[461, 605, 159]",134.3835892909031,82.09027547951247,54.726846537883496,"[0.001502711162528337, 4.282887022857575e-05]",mock
207,446.16923076923075,370.7990675990676,358.806993006993,435,363,353,458,379,366,2145,0.0016685598529875278,3.7597874163883627,177.77366495940493,16,13,5,8,7,"[440, 371, 360]",134.73598699906523,62.70898188704349,50.95104653295401,"[0.00050483000421414, 1.7345981250798532e-05]",mock
208,450.2008141112619,258.82089552238807,1187.8127544097692,438,251,1182,463,267,1194,2211,0.0010426681255921721,3.409075763300139,193.23224452109227,16,12,20,8,7,"[458, 259, 1189]",134.26613588205242,62.49030322633374,46.86772593920075,"[0.00035820036587006984, 1.3085951703302702e-05]",mock
209,449.1679085941381,283.81718827620466,248.8315946348733,439,276,244,460,292,255,2013,0.0010858133900910616,2.296537276739678,162.31508539771752,16,11,5,9,4,"[444, 285, 248]",134.3835892909031,62.54496853032739,42.999664227294005,"[0.00037138923021318366, 1.433777617944247e-05]",mock
210,456.1911138161899,116.3058429701765,702.3012781497262,442,108,693,472,125,713,3286,0.003839125158265233,3.8189644830577345,231.87869342531076,17,20,4,8,12,"[446, 116, 705]",133.56154657969685,66.04752133513121,77.70296870934226,"[0.0018570969119210022, 3.450809524907181e-05]",mock
211,463.177236222653,19.804486291885905,333.8341179728607,444,12,329,483,28,340,3611,0.0002990637149196118,1.9858218953599143,301.44230145290396,16,11,33,9,5,"[477, 21, 334]",132.73980978116407,61.779918733325246,42.473692511882554,"[0.00020258461910400627, 8.929644744177617e-06]",mock
212,475.1156576980568,273.2937219730942,602.3004484304932,447,266,594,505,282,612,5352,0.0021351089235395193,3.1405335837132773,448.29880728893414,16,18,4,8,5,"[451, 274, 599]",131.33182935002006,61.12461482142727,68.76519299299582,"[0.0015261517920297071, 3.629565567266755e-05]",mock
213,454.198127925117,235.3244929797192,421.2979719188768,449,227,415,461,245,429,1282,0.0035192614886909723,2.653663853752335,92.75147737012429,18,14,3,8,5,"[452, 235, 420]",133.79638470270746,70.05563130721279,54.487711271783716,"[0.0007053593368494571, 1.9184320933168707e-05]",mock
214,481.1846486211717,263.8087431693989,907.804041174228,451,254,893,512,275,923,7869,0.005163648631423712,3.2888127272606464,471.48667663146523,21,30,56,7,9,"[507, 261, 902]",130.62817580601177,79.79622358566955,113.99461988040619,"[0.006827767429701838, 8.07389187458026e-05]",mock
215,461.17021276595744,602.8376259798432,530.7793952967526,456,595,526,467,611,536,893,0.0016905752709135413,2.31453450986306,85.02218758928062,16,10,5,8,5,"[461, 603, 531]",132.97456051798102,61.88917669796335,38.68073373426319,"[0.00016825354201240362, 7.3827633305242884e-06]",mock
216,469.0551689860835,5.058648111332008,630.3091451292247,457,0,625,483,13,636,2012,0.0006831844220869243,2.364254346069011,200.96153430193598,13,11,19,4,6,"[476, 4, 631]",132.03570730594652,49.9299230798929,42.2483958802349,"[0.00025980021317196275, 1.0469135221601341e-05]",mock
217,462.1734539969834,347.8220211161388,941.8348416289592,457,339,936,468,357,949,1326,0.004823352675884962,1.8008938214990282,85.02218758928062,18,13,5,9,6,"[462, 348, 942]",132.85718202950767,69.56386588064592,50.24056760625912,"[0.0008002498109958774, 2.2123829629606985e-05]",mock
218,478.1966069745523,217.81998114985862,503.8156456173421,460,206,493,497,230,516,5305,0.003836975898593664,8.235586835977895,285.9837218912166,24,23,30,11,7,"[490, 217, 500]",130.97997453323424,91.44128946000222,87.63123457081846,"[0.0030024478189127723, 2.9503448302727482e-05]",mock
219,494.1945554076047,479.81787246634116,72.79035360260393,469,468,66,521,493,80,6759,0.0037889720406383276,1.4849175758976143,401.92306860387197,25,14,4,16,7,"[473, 484, 73]",129.10436247370788,93.88736065010939,52.57691560221024,"[0.0034634329412763735, 5.337499299568264e-05]",mock
220,487.1453853046595,714.3176523297491,1007.3357974910394,472,704,996,503,726,1019,4464,0.00504032289609313,4.479647391386909,239.60798320615444,22,23,5,12,15,"[477, 716, 1011]",129.92474656661793,83.1458823009306,86.92524169062608,"[0.0033366971026932133, 3.393726448050992e-05]",mock
221,482.22527158376215,552.7838765008577,600.7827329902801,474,545,594,492,561,608,1749,0.0031219227239489555,3.325931707359503,139.12721605518644,16,14,12,8,5,"[486, 553, 599]",130.51092202563387,60.74254716687978,53.14972787155672,"[0.00089733279710914, 2.500252613297054e-05]",mock
222,485.168986083499,845.3009940357853,723.3037773359841,475,836,717,497,855,730,2515,0.0021604057401418686,1.369360526057776,170.04437517856124,19,13,17,7,7,"[492, 843, 724]",130.1591980636356,71.93738340122103,49.22031229324268,"[0.0007630895002271506, 1.9541058987594036e-05]",mock
223,490.1412793373217,327.30556833870224,966.2991256327657,479,320,961,502,336,972,2173,0.0005856430507265031,2.4138753322018225,177.77366495940493,16,11,18,7,6,"[497, 327, 967]",129.57311602763707,60.30607239386795,41.4604231920881,"[0.00021200786613962097, 8.770586268591493e-06]",mock
224,491.1949685534591,143.81567489114659,836.7963231736817,480,136,832,503,152,843,2067,0.0005867268773727119,2.6484093992246653,177.77366495940493,16,11,6,8,4,"[486, 144, 836]",129.45591830107114,60.251526089824644,41.42292260948624,"[0.00018278599063030566, 7.519221545624948e-06]",mock
225,494.1364175563464,739.7955713720838,236.81099248714906,482,732,232,507,748,243,2529,0.0005875295028090477,1.531539869025054,193.23224452109227,16,11,19,9,5,"[501, 741, 237]",129.10436247370788,60.087904562262295,41.31043281357043,"[0.0002813494497232493, 1.2201851656207375e-05]",mock
226,511.16303234304115,687.8063807990634,1010.7952583052831,483,679,1001,540,698,1022,6833,0.002989447209984064,4.374583091291241,440.5695175080905,19,21,51,10,13,"[534, 689, 1014]",127.11327051149412,70.25393681127186,77.64908980665771,"[0.002479737641379222, 4.0186050299258944e-05]",mock
227,497.18289085545723,404.79814580699536,1227.82806573957,485,397,1223,510,413,1234,2373,0.0008221596945077181,2.515461274106146,193.23224452109227,16,11,4,7,4,"[489, 404, 1227]",128.75286266443268,59.92430910670453,41.197960942157074,"[0.00031153982670519594, 1.2314099751426541e-05]",mock
228,499.20566502463055,457.2935139573071,668.314039408867,487,449,662,512,467,675,2436,0.0018553624395281076,2.252460176792586,193.23224452109227,18,13,6,7,5,"[493, 456, 667]",128.51856057279775,67.29216873555346,48.599897517641786,"[0.0006752623687171098, 2.2168052107521916e-05]",mock
229,506.1904761904762,323.78736772486775,430.82771164021165,491,316,425,522,333,437,3024,0.0007524024113081396,1.9121743367417703,239.60798320615444,17,12,25,7,5,"[516, 323, 430]",127.69869921127601,63.14828464188632,44.57525792418767,"[0.0003833740692857816, 1.5440590437148e-05]",mock
230,502.17895878524945,596.290672451193,256.34219088937095,493,589,251,513,605,262,1844,0.0007792752585373819,2.189022336013051,154.58579561687384,16,11,14,8,6,"[507, 597, 257]",128.1671540972533,59.65170793497308,41.01054764372787,"[0.00023936154763625297, 9.55319235078594e-06]",mock
231,500.2162162162162,730.285373608903,1177.3139904610493,494,723,1172,508,739,1183,1258,0.0016361052403226495,2.6425104283343877,108.21005693181168,16,11,6,7,5,"[500, 730, 1177]",128.4014188598571,59.76073971692007,41.08550699096219,"[0.0002808074201378727, 1.0935332228889057e-05]",mock
232,506.17832329782306,340.8485409911996,644.8110236220473,495,333,639,519,349,651,2159,0.0010027048410847783,3.3290590413556207,185.50295474024858,16,12,5,8,7,"[500, 341, 646]",127.69869921127601,59.433679109757655,44.57525792418767,"[0.00032930945392079837, 1.2282929473050013e-05]",mock
233,518.1496763754045,563.8047464940669,917.7820927723841,498,557,912,540,572,924,3708,0.0008050252799876034,4.052931643995314,324.63017079543505,15,12,4,7,4,"[502, 564, 916]",126.29393138190912,55.10612802826408,44.08490141543396,"[0.00038920461795410546, 1.3428457735479072e-05]",mock
234,515.2262842735581,474.3145288370627,719.2971950835172,499,466,714,532,483,726,3173,0.001069629448466003,2.10678329676766,255.06656276784182,17,12,26,7,6,"[525, 473, 720]",126.64503943919654,62.627239340611204,44.20746125597668,"[0.0004983084696361373, 1.6979690208653528e-05]",mock
235,513.1357729138167,807.2995896032832,1174.2841997264022,500,799,1167,527,817,1183,2924,0.0029891671147197485,2.7320055769380613,208.69082408277967,18,16,7,7,6,"[507, 806, 1173]",126.87914254570785,66.43377136465735,59.052240080429314,"[0.0014402750546462532, 3.583800802341826e-05]",mock
236,510.2162711864407,568.8122033898305,748.8162711864406,502,561,744,519,577,755,1475,0.001271996763534844,2.8931059193314423,131.39792627434275,16,11,11,7,4,"[513, 568, 748]",127.23034381785196,59.21569659048364,40.71078985580531,"[0.00024975998874312243, 9.602535716690625e-06]",mock
237,511.1850533807829,333.8071174377224,1153.8035587188613,504,326,1149,520,342,1160,1405,0.0011477655498310924,2.738159324645437,123.66863649349908,16,11,4,8,4,"[508, 334, 1153]",127.11327051149412,59.16120819424024,40.67332908481438,"[0.00023016742283388762, 9.791449356147793e-06]",mock
238,518.161463260801,559.7842951750237,50.79627877641123,504,551,45,533,570,58,3171,0.0016937213949859142,1.9381861128663953,224.14940364446707,19,13,24,7,7,"[528, 558, 52]",126.29393138190912,69.80109817998465,47.75864353681541,"[0.0010428635043818514, 3.0730083678570365e-05]",mock
239,514.1590457256461,361.3280318091451,366.3111332007952,509,354,361,520,370,372,1006,0.0017734515713527799,2.0716787422479306,85.02218758928062,16,11,5,7,5,"[514, 361, 366]",126.76208788528949,58.99776036240105,40.56095870470369,"[0.00019512244520922088, 8.292071933867733e-06]",mock
240,523.1336,450.7788,1201.7788,512,441,1196,535,461,1209,2500,0.003199206665158272,1.5940801774172573,177.77366495940493,20,13,17,12,5,"[529, 453, 1201]",125.70887552673149,73.13446925168414,47.537401916328825,"[0.0012396991524363395, 3.864324869306509e-05]",mock
241,522.1951754385965,451.7828947368421,1044.780701754386,512,443,1039,534,461,1052,2280,0.0018833958311006427,1.7827710337868057,170.04437517856124,18,13,4,10,5,"[516, 453, 1044]",125.82587427604486,65.88228132454117,47.58164554309355,"[0.000663511637409769, 2.1241775981740323e-05]",mock
242,523.2069292833412,204.79781680113905,597.8376839107736,513,197,592,534,213,604,2107,0.0008258412126451731,1.4316406332775027,162.31508539771752,16,12,5,9,6,"[518, 206, 598]",125.70887552673149,58.50757302502338,43.880678382578694,"[0.00026925071551599277, 1.0965392727645906e-05]",mock
243,541.6615779927448,30.312575574365177,828.3075876662637,517,14,822,567,47,836,6616,0.005962394177913666,1.4131919913846989,386.46448904218454,33,14,44,11,5,"[561, 25, 827]",123.60395944834139,118.65132266394976,50.33691208798561,"[0.005839765818474608, 8.010559939373424e-05]",mock
244,523.192348565356,773.8299681190223,157.78533475026566,518,766,153,529,782,164,941,0.0024928904604166746,2.2673900713979727,85.02218758928062,16,11,5,8,5,"[523, 774, 158]",125.70887552673149,58.50757302502338,40.22395492308869,"[0.00030906732664561746, 1.339005525882856e-05]",mock
245,529.1977593765222,790.3161227471992,326.30199707744765,519,782,321,540,799,333,2053,0.0017636563861742616,2.2579611388974756,162.31508539771752,17,12,6,9,6,"[525, 791, 327]",125.0070134208593,61.8172190828039,43.6356822738501,"[0.0006560482093778164, 2.2204010606063902e-05]",mock
246,528.1917443408788,369.3075898801598,101.29094540612516,520,362,96,537,378,107,1502,0.001335450797341764,3.1051381177846977,131.39792627434275,16,11,6,8,6,"[526, 370, 102]",125.12397491835578,58.23534789443072,40.03680015293255,"[0.00034914176515511957, 1.3416035756133604e-05]",mock
247,533.2125353440151,13.7808671065033,910.7723845428841,523,6,905,544,22,917,2122,0.0007457944448105991,1.7111754646727286,162.31508539771752,16,12,5,7,6,"[528, 13, 911]",124.5392294949981,57.963194990232054,43.47239486938285,"[0.00022602267531351256, 9.517886882713352e-06]",mock
248,547.6773547094189,220.79799599198398,1317.775751503006,525,210,1311,572,232,1326,4990,0.002792470622807741,1.9794255539504995,363.2766196996535,22,15,41,14,5,"[566, 224, 1316]",122.90276736838267,78.65213748814631,53.62645346077335,"[0.00219936220503428, 5.923755293233018e-05]",mock
249,543.677734375,330.2828776041667,1182.3069661458333,527,323,1177,561,339,1189,3072,0.0008914030622690916,3.4852906953244585,262.7958525486855,16,12,5,7,7,"[532, 330, 1184]",123.37020395636048,57.41910574606875,43.0643279491512,"[0.00040829677583645313, 1.4541772239881987e-05]",mock
250,540.1863863150392,349.2922309337135,534.291874554526,527,341,529,554,359,541,2806,0.0016821518074721098,1.4828949831453944,208.69082408277967,18,12,5,10,5,"[532, 351, 534]",123.72084649555784,64.78009122868086,43.1867252932154,"[0.0006335354603418632, 2.1337497888656755e-05]",mock
251,536.2151162790698,585.7883720930232,636.8127906976745,527,578,632,546,594,643,1720,0.0009004924213513732,2.9033399095836976,146.85650583603015,16,11,6,8,4,"[533, 586, 636]",124.18845670410147,57.799937904425,39.737455796201814,"[0.00022904516608833952, 9.373769314071276e-06]",mock
252,556.6332877648667,574.2937457279562,195.3028024606972,528,564,189,587,585,203,5852,0.0019463513744994998,1.791612087437216,456.0280970697778,21,14,4,8,5,"[532, 572, 194]",121.8513975816107,74.4347940683792,49.62319261647266,"[0.0014218751585084674, 4.120666428441355e-05]",mock
253,538.1743308167468,279.31228551818805,1159.3102264927934,531,271,1154,546,288,1166,1457,0.0020071235485374928,2.701447539983462,115.93934671265538,17,12,10,9,6,"[541, 280, 1160]",123.95463919490577,61.296809496952534,43.26833434591988,"[0.00043488592719284516, 1.4024747428233485e-05]",mock
254,537.169957081545,395.7802575107296,151.80858369098712,531,388,147,544,404,158,1165,0.0013466558884829283,2.9474220384372387,100.48076715096799,16,11,8,8,4,"[539, 396, 151]",124.07154484802624,57.745524650562444,39.700046685595744,"[0.00026615691710807837, 1.111954829790153e-05]",mock
255,542.6886956521739,605.2978260869565,1310.3186956521738,531,598,1305,555,614,1316,2300,0.0007981212693266571,1.5450849148644998,185.50295474024858,16,11,18,6,5,"[549, 604, 1310]",123.48707860210743,57.473501681456455,39.51303090145642,"[0.0003026354078405254, 1.204363225068108e-05]",mock
256,547.7220338983051,334.7824345146379,401.7870570107858,533,326,396,564,345,408,3245,0.0017639744328334928,1.568699425913423,239.60798320615444,19,12,24,7,6,"[557, 333, 402]",122.90276736838267,67.92684365593473,42.90116178848546,"[0.0009192015785427251, 3.04661870378228e-05]",mock
257,556.698006545671,328.2698601606665,1284.2936626004166,539,321,1279,575,337,1291,3361,0.0006963165360502899,2.553029161405065,278.2544321103729,16,12,5,8,4,"[544, 329, 1283]",121.8513975816107,56.71222109286344,42.534164475995055,"[0.0003870973032651451, 1.4461966085583865e-05]",mock
258,550.7178095707943,224.81302417365566,1161.7903305377406,542,216,1155,561,234,1170,2027,0.002797213848680258,3.5630658725953106,146.85650583603015,18,15,13,8,5,"[555, 224, 1160]",122.55225500835,64.16821808608076,53.47351357857869,"[0.0009332037053360826, 2.41175203218527e-05]",mock
259,562.6778161091945,504.78866056697166,444.793610319484,543,495,424,584,515,467,6667,0.010030990466475487,3.2276696168225834,316.9008810145914,20,43,35,12,13,"[578, 507, 437]",121.15076312393765,70.48266658483934,151.53779509016738,"[0.013313116363401559, 0.00010106083605766992]",mock
260,561.675294117647,603.7731764705883,1098.7844705882353,551,596,1094,574,612,1105,2125,0.000666928244754672,2.530001324558248,177.77366495940493,16,11,4,9,4,"[555, 605, 1098]",121.26752005410242,56.44047212577402,38.80282310896745,"[0.00020508918597675585, 8.22134469370965e-06]",mock
261,562.6584615384616,587.8215384615385,6.796307692307693,555,580,1,571,597,14,1625,0.0023089167661964893,2.1808768415329682,123.66863649349908,17,13,11,7,5,"[566, 587, 6]",121.15076312393765,59.9102647214484,45.81373029518433,"[0.0009691535319127608, 3.200266738201313e-05]",mock
262,562.6564718732933,812.811032222829,66.77116329874386,555,804,60,572,822,74,1831,0.0034951739944517612,2.503750693418239,131.39792627434275,18,14,10,9,8,"[565, 813, 68]",121.15076312393765,63.43439856657279,49.337863770543244,"[0.0011793405838527388, 3.057868555322836e-05]",mock
263,565.9890625,2.6109375,1281.1015625,559,0,1276,573,8,1287,640,0.0011425972916185856,1.3942833579138654,108.21005693181168,8,11,9,0,6,"[568, 0, 1282]",120.80052947525297,28.11156088769451,38.65339684201184,"[0.00010936134921579723, 9.221576117267818e-06]",mock
264,568.707513867877,452.3045890065557,954.3106404437721,560,444,948,578,462,961,1983,0.0022771856747567654,1.6641725564190433,139.12721605518644,18,13,12,9,7,"[572, 453, 955]",120.45035152894488,63.06766387063062,45.54886635969436,"[0.0007642852263540091, 2.2027778483756155e-05]",mock
265,581.6838191552647,285.3078524687686,416.2903033908388,568,276,407,596,295,426,3362,0.0038472565356642008,5.256391494179039,216.42011386362336,19,19,22,9,12,"[590, 285, 419]",118.93355710946233,65.73311010161143,65.73311010161143,"[0.002182469749537022, 3.906721285165957e-05]",mock
266,578.6980470706059,714.3044566850275,1060.28442663996,571,705,1053,587,725,1069,1997,0.004695614334195852,2.3909072270486065,123.66863649349908,20,16,11,11,6,"[582, 716, 1059]",119.28349383229265,69.39633319730231,55.51706430297942,"[0.0013946897219923335, 2.811106987028608e-05]",mock
267,579.7040143798682,143.28579988016776,1416.2977831036549,573,135,1410,588,153,1423,1669,0.00275426940061152,1.356568521638035,115.93934671265538,18,13,9,9,6,"[582, 144, 1416]",119.16684207591283,62.39561981487582,45.06350122953521,"[0.0008322753762383607, 2.5912740218837514e-05]",mock
268,592.7122334455668,242.27923681257013,1201.2929292929293,573,232,1194,613,254,1210,4455,0.0032299808226525784,1.976741423077171,309.1715912337477,22,16,35,7,9,"[608, 239, 1203]",117.65093165044338,75.29120336276239,54.75723528794599,"[0.0020873689723611586, 4.488701711709735e-05]",mock
