label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
91,168.1623277182236,408.96094946401223,724.9555895865237,159,402,721,178,417,730,1306,0.000659982324577868,3.0646013566533767,146.85650583603015,15,9,4,6,4,"[163, 408, 725]",447.1841515854055,195.12091230225113,117.07254262637193,"[0.0002092942916414724, 8.817918640148323e-06]",mock
92,182.29516200621393,342.96848646249447,131.94318686196183,165,337,128,201,350,137,2253,0.00023963474086485803,2.4879342394956057,278.2544321103729,13,9,4,5,4,"[169, 342, 132]",445.29936905887394,168.3920486229945,116.57910769157715,"[0.0003030536892443041, 1.4641914358320376e-05]",mock
93,185.20653973509934,638.9627483443709,787.9470198675497,166,633,784,205,646,793,2416,0.00014985038433223963,2.5543478260869565,301.44230145290396,13,9,35,6,3,"[201, 639, 787]",444.89568249786424,168.23939265325066,116.47342279206997,"[7.089276496274123e-05, 3.67977662961793e-06]",mock
94,183.1658031088083,210.95484826054775,1159.9637305699482,173,205,1157,194,218,1164,1351,0.000179013135493733,2.8728813559322037,162.31508539771752,13,7,5,6,3,"[178, 211, 1160]",445.1647992120459,168.34116040314782,90.6452371490661,"[4.5774373451634586e-05, 2.3334982350622313e-06]",mock
95,188.19798234552334,28.936948297604037,1160.94745691467,174,21,1156,203,38,1167,2379,0.0021030374336987734,1.8637961921660118,224.14940364446707,17,11,4,6,4,"[178, 27, 1160]",444.4920648654695,219.8057741116437,142.22725886222182,"[0.0008998541454258124, 2.2706196038475826e-05]",mock
96,184.19658703071673,888.960409556314,931.960409556314,174,883,928,196,896,937,1465,0.00042234890861436725,2.746484646384284,170.04437517856124,13,9,3,7,3,"[177, 890, 931]",445.0302370252605,168.29027507998222,116.50864908662518,"[0.00015154358939418634, 6.710059897455353e-06]",mock
97,188.20195195195194,512.9391891891892,1255.9707207207207,178,507,1252,199,520,1260,1332,0.00020648517238441855,2.7181598062953998,162.31508539771752,13,8,5,6,4,"[183, 513, 1256]",444.4920648654695,168.08676274918648,103.43800478227611,"[4.6565576163349844e-05, 2.204424111128215e-06]",mock
98,195.20970782280867,124.9387370405278,1020.9500471253534,179,119,1017,213,132,1026,2122,0.00015157197776716202,2.4879342394956057,262.7958525486855,13,9,29,5,4,"[208, 124, 1021]",443.5505583464583,167.73072763540833,116.12127009615055,"[4.730666321692169e-05, 2.2900675810268716e-06]",mock
99,192.98218029350105,2.742138364779874,1433.9297693920334,182,0,1430,205,8,1438,954,9.491581295151263e-05,1.1503404510365667,177.77366495940493,8,8,4,1,4,"[186, 1, 1434]",443.9540152140567,103.31279493756766,103.31279493756766,"[4.8839949538086544e-05, 3.661037367119808e-06]",mock
100,192.17009847806625,243.94001790510296,1394.956132497762,184,238,1391,201,251,1400,1117,0.0001623133575776592,3.288067169700886,131.39792627434275,13,9,4,6,4,"[188, 244, 1395]",443.9540152140567,167.88329674550948,116.22689486206045,"[3.42296135067181e-05, 1.7869819272721063e-06]",mock
101,201.1344165435746,560.9345150172329,341.9350073855244,186,554,338,217,569,347,2031,0.0009129897225648165,2.3,239.60798320615444,15,9,27,8,4,"[213, 562, 342]",442.74385120301883,193.18346559615546,115.91007464992894,"[0.0004798947359362093, 2.108663722042532e-05]",mock
102,218.29575444635685,619.9497991967871,459.96012621916236,187,613,457,251,628,464,3486,0.0003463734174147248,2.3260625441592815,494.6745459739963,15,7,57,6,3,"[244, 619, 460]",440.45967573475775,192.18680594342533,89.68717165473832,"[0.0003081405805807001, 2.0861344449826455e-05]",mock
103,203.19781363872983,919.9515877147319,1323.9698073919833,188,914,1320,219,927,1328,1921,0.00020790983398910612,2.3610059854787067,239.60798320615444,13,8,5,5,4,"[193, 919, 1324]",442.4750100150912,167.32400398050012,102.96861478467807,"[0.00025756714378141906, 1.4684272869723282e-05]",mock
104,212.25282833251353,253.95622233152977,592.9680275454992,196,248,590,229,261,597,2033,0.00016196508659049869,2.4879342394956057,255.06656276784182,13,7,4,5,3,"[200, 253, 593]",441.26560311940534,166.86666108056804,89.851276002242,"[8.938031095019947e-05, 4.327948946379148e-06]",mock
105,211.1449838187702,83.91909385113269,1452.9417475728155,200,78,1449,224,91,1458,1545,0.00035712969838641584,2.4504829819604113,185.50295474024858,13,9,19,6,3,"[219, 84, 1452]",441.3999510902506,166.91746539696936,115.55824240659061,"[0.00016649252076113126, 8.280811481239889e-06]",mock
106,219.16993736951983,139.9311064718163,364.9189979123173,200,134,361,240,147,370,2395,0.000168122467584908,2.6674403593212714,309.1715912337477,13,9,3,6,5,"[203, 140, 366]",440.32538123797053,166.5111117585252,115.27692066388113,"[9.310205412660002e-05, 5.072522583271782e-06]",mock
107,213.1791245791246,150.92390572390573,7.937373737373737,202,145,4,226,158,13,1485,0.00011422666284488514,2.3,185.50295474024858,13,9,18,6,4,"[220, 151, 8]",441.131262789667,166.8158596536872,115.48789997067968,"[4.691204315693031e-05, 2.3310733252719502e-06]",mock
108,229.19840783833436,259.43539497856705,1068.4433557868954,217,254,1065,242,266,1073,1633,0.00011838819773402065,2.6440594383142897,193.23224452109227,12,8,4,5,3,"[221, 259, 1068]",438.9828561726247,153.23393393237833,102.15595364984586,"[3.457366491692592e-05, 1.6268363079251448e-06]",mock
109,241.28923835954365,817.4563675609004,1513.4477335800184,217,811,1507,267,825,1521,3243,0.0016247828025370836,3.1894899133926913,386.46448904218454,14,14,45,5,4,"[262, 816, 1511]",437.37283320163675,178.1172541138965,178.1172541138965,"[0.0023140905559196085, 7.232630892221798e-05]",mock
110,219.19346049046322,901.9536784741144,1142.9536784741144,217,895,1139,223,909,1148,367,0.0005205004126764834,2.296573568480094,46.375738685062146,14,9,2,7,4,"[219, 902, 1143]",440.32538123797053,179.31966018247076,115.27692066388113,"[4.29251610626616e-05, 2.0279479321394537e-06]",mock
111,226.15505617977527,924.447191011236,966.4329588014981,217,918,963,237,932,971,1335,0.00011592345254030079,2.466315545489746,154.58579561687384,14,8,14,6,3,"[231, 924, 966]",439.3855335472507,178.93691329640816,102.24966093394525,"[4.984143110974398e-05, 2.2611240711392095e-06]",mock
112,237.2149184149184,90.43263403263403,726.4219114219114,221,84,723,255,98,731,2145,0.0002928518515545875,2.5578515640623274,262.7958525486855,14,8,30,7,4,"[251, 91, 727]",437.9093855141159,178.33576156870953,101.90614567376404,"[9.304014670811903e-05, 4.788506892469948e-06]",mock
113,238.1688081524147,270.43243243243245,1243.4536996012405,221,265,1238,256,277,1249,2257,0.0007031735149212182,3.5430463576158937,270.5251423295292,12,11,4,5,7,"[225, 270, 1245]",437.77523600037387,152.81239494267047,140.07802778873045,"[0.00026702693643175437, 1.0531922876900318e-05]",mock
114,241.18193277310925,584.4105042016806,132.43529411764706,222,578,129,261,591,137,2380,3.4273794881301e-05,3.345589418642686,301.44230145290396,13,8,35,6,3,"[257, 584, 132]",437.37283320163675,165.3945918462091,101.78128427566247,"[1.793886129671152e-05, 9.392797493676265e-07]",mock
115,230.23809523809524,364.4715447154472,127.46922183507549,224,358,124,237,372,132,861,8.867181895766407e-05,2.4493898140843235,100.48076715096799,14,8,9,7,3,"[233, 365, 127]",438.84864564201933,178.71826917361992,102.12472143986075,"[3.532269122082438e-05, 1.713273271159248e-06]",mock
116,238.1945137157107,373.42331670822944,255.428927680798,226,367,252,251,380,260,1604,0.00010539689537836239,2.563360440658901,193.23224452109227,13,8,4,6,4,"[230, 373, 256]",437.77523600037387,165.54676235521785,101.8749276630484,"[6.830611061451485e-05, 3.3426911423069783e-06]",mock
117,232.23298969072164,468.4453608247423,1028.4371134020619,226,462,1025,240,476,1033,970,0.0003370587946847081,2.354269928801929,108.21005693181168,14,8,9,7,3,"[235, 469, 1028]",438.58024746831165,178.60896575538965,102.0622623460546,"[5.737680496131845e-05, 2.693005608509326e-06]",mock
118,238.19582664526484,866.4646869983949,1.6621187800963082,226,861,0,255,873,6,1246,0.0007558380602858961,8.32094594594595,224.14940364446707,12,6,4,5,2,"[230, 866, 2]",437.77523600037387,152.81239494267047,76.40619514386918,"[0.00028840374155076156, 1.555364950741873e-05]",mock
119,231.17767295597486,75.47327044025157,993.4544025157232,227,69,990,237,83,998,636,0.0005395806510932744,2.933339202792806,77.29289780843692,14,8,4,6,3,"[231, 75, 993]",438.7144427407995,178.66361591112891,102.09349100531435,"[4.6154859547522736e-05, 2.275949020493407e-06]",mock
120,234.2342177493138,476.4693504117109,390.45288197621227,227,470,387,243,484,395,1093,0.00014587020268663764,2.397624531327485,123.66863649349908,14,8,3,6,3,"[230, 476, 390]",438.31187980693653,178.49967476310923,101.99981035279092,"[5.1227912565494514e-05, 2.3817702059327464e-06]",mock
121,238.162,422.44,1193.443,231,416,1190,246,430,1198,1000,0.00012819221592508256,2.325301204819277,115.93934671265538,14,8,5,6,3,"[236, 422, 1193]",437.77523600037387,178.28113004792317,101.8749276630484,"[1.9860695806463e-05, 9.241216284949024e-07]",mock
122,240.2132587859425,656.4552715654952,1430.4361022364217,231,650,1426,250,664,1435,1252,0.00041028246050700545,2.4775697104634467,146.85650583603015,14,9,5,6,5,"[236, 656, 1431]",437.5069598447838,178.17187632078117,114.53905963387116,"[0.0001416567013892097, 7.37763825749724e-06]",mock
123,245.22109826589596,317.4797687861272,213.45447976878611,236,311,209,256,325,219,1384,0.0005618808208964765,2.3197940695272794,154.58579561687384,14,10,15,6,5,"[251, 317, 214]",436.836402844876,177.89879632476007,127.07056536269675,"[0.0003075458398643471, 1.329781039160685e-05]",mock
124,251.22411953041623,148.44183564567768,827.4562433297759,238,141,824,265,156,832,1874,0.0007005632505752146,2.263716389938142,208.69082408277967,15,8,22,6,3,"[260, 147, 827]",436.03198588576606,190.2548616210164,101.46925492343249,"[0.0002031383509804849, 8.726704065104819e-06]",mock
125,249.21202854230378,579.4576962283385,1420.4495412844037,242,573,1417,257,587,1425,981,0.0002623703912831843,2.4749749331550803,115.93934671265538,14,8,4,7,3,"[246, 580, 1420]",436.30009440225854,177.68038818436906,101.53164661094105,"[5.058898016188429e-05, 2.5698507248520166e-06]",mock
126,263.2178368121442,778.4428842504744,826.4462998102467,242,773,823,286,785,831,2635,2.738574221439194e-05,3.138962080421584,340.0887503571225,12,8,3,6,3,"[245, 779, 826]",434.42397432717286,151.64258386098334,101.0950536261876,"[1.5307633125131546e-05, 8.917093279699452e-07]",mock
127,254.20036934441367,589.4441366574331,913.4404432132964,247,583,910,263,597,918,1083,0.0001030324783641845,2.466315545489746,123.66863649349908,14,8,11,6,3,"[258, 589, 913]",435.6298802274421,177.40744780164647,101.37568068376349,"[2.0229511140945886e-05, 9.214217385657888e-07]",mock
128,251.23584905660377,872.4595687331537,560.4582210242587,247,866,556,257,880,566,742,0.001674362807534635,1.9600964430398664,77.29289780843692,14,10,4,6,4,"[251, 872, 560]",436.03198588576606,177.571202727164,126.83656994217834,"[0.0004161836727890228, 1.740389322074579e-05]",mock
129,266.24271844660194,907.4483152484295,1437.407195888064,253,901,1434,280,915,1442,1751,0.0002592747623566538,2.8924242203196813,208.69082408277967,14,8,4,7,3,"[257, 908, 1437]",434.0221426602864,176.7527070883258,101.00154314722406,"[0.0002793946239846476, 1.5850282362402708e-05]",mock
130,268.18643101482326,302.48289623717216,170.46636259977194,255,297,167,283,309,175,1754,0.00015673227608203888,3.5430463576158937,216.42011386362336,12,8,4,5,3,"[259, 302, 170]",433.7542929134994,151.40882093367162,100.9392116781629,"[0.00012928450926549367, 6.356745857406939e-06]",mock
131,268.2709069493522,502.4540636042403,424.4469964664311,256,496,420,282,509,430,1698,0.0004741255834233016,3.3122148846258743,200.96153430193598,13,10,4,7,5,"[260, 503, 425]",433.7542929134994,164.02622383474727,126.17401587886381,"[0.00023010177050222842, 1.0202622884760989e-05]",mock
132,272.17539267015707,581.4458987783595,1438.4397905759163,264,575,1435,281,588,1443,1146,7.633454515598714e-05,2.4749749331550803,131.39792627434275,13,8,5,6,3,"[269, 581, 1438]",433.21868467133214,163.82368106144733,100.81456997520812,"[2.0136142267096363e-05, 1.0937690440789138e-06]",mock
133,280.17670093000487,834.4571708272149,710.453744493392,264,829,707,297,841,715,2043,0.00019654778589028865,3.5430463576158937,255.06656276784182,12,8,4,6,3,"[268, 835, 710]",432.14783304758015,150.8480606180968,100.56537147621512,"[0.00012794151686553308, 7.631688945243796e-06]",mock
134,277.24285714285713,917.4331168831169,1096.42987012987,265,912,1093,290,924,1101,1540,8.216753485612571e-05,2.563360440658901,193.23224452109227,12,8,5,6,3,"[270, 918, 1096]",432.5493454115853,150.98821488196813,100.65880765002102,"[5.1502767739673744e-05, 2.8243584361957777e-06]",mock
135,282.1840579710145,184.43574879227054,472.46038647342993,266,178,469,300,191,477,2070,0.00021629378898069263,3.5430463576158937,262.7958525486855,13,8,4,7,3,"[270, 185, 472]",431.88019612406083,163.3175253284855,100.50308953337935,"[0.00012051490253636466, 5.451250784750786e-06]",mock
136,280.24827586206897,411.4513409961686,194.44674329501916,270,405,191,291,418,199,1305,0.00021075930271763355,2.743475391809812,162.31508539771752,13,8,16,6,3,"[286, 411, 194]",432.14783304758015,163.41873348859096,100.56537147621512,"[0.00012535361444212284, 6.618940124764356e-06]",mock
137,274.25,698.4302325581396,40.47093023255814,271,692,37,279,706,45,516,0.00024207272508647293,2.8498719800353216,61.83431824674954,14,8,3,6,3,"[274, 698, 40]",432.9509261655893,176.31646110752206,100.75225973890298,"[2.2732233616122258e-05, 1.0361543038419457e-06]",mock
138,278.1634506242906,192.4233825198638,122.43700340522133,272,186,119,285,200,127,881,0.00020920134556945413,2.4749749331550803,100.48076715096799,14,8,4,7,3,"[276, 193, 122]",432.4155003588913,176.09841241489372,100.62766049061146,"[4.775467772655518e-05, 2.32533048096457e-06]",mock
139,287.2134453781513,545.4403361344538,258.4341736694678,273,539,255,302,553,263,1785,0.0002547378244344145,3.06508493353028,224.14940364446707,14,8,4,6,4,"[277, 545, 259]",431.211236727891,175.60798384937715,100.34741560646437,"[0.00012024950490520859, 5.433950201614053e-06]",mock
140,286.212412028151,580.4536148432502,1407.4465770953295,274,575,1404,299,587,1412,1563,0.000157969567226246,3.06508493353028,193.23224452109227,12,8,4,5,4,"[278, 580, 1408]",431.34501341969684,150.56782368380908,100.3785468575722,"[5.4700621899711065e-05, 3.1017670058179443e-06]",mock
141,278.1716814159292,595.4849557522124,744.4601769911504,274,589,741,283,603,749,565,0.0002014309575315565,2.664740698985344,69.56360802759322,14,8,4,6,3,"[278, 595, 744]",432.4155003588913,176.09841241489372,100.62766049061146,"[1.5377594250790386e-05, 7.271995222657894e-07]",mock
142,292.25342058298634,466.4622248661511,1522.4235574063057,279,461,1519,306,473,1527,1681,4.9035494157578796e-05,2.4155606717226434,208.69082408277967,12,8,5,5,3,"[284, 466, 1522]",430.5424671422583,150.287682166833,100.19178585046893,"[1.7249275022345484e-05, 8.820270050140299e-07]",mock
143,286.24207492795387,948.4514889529298,1328.4447646493757,279,942,1325,295,956,1333,1041,0.00016983832756523043,2.397624531327485,123.66863649349908,14,8,10,6,3,"[289, 948, 1328]",431.34501341969684,175.6624635408442,100.3785468575722,"[9.964972825678519e-05, 4.610347684149516e-06]",mock
144,288.1776536312849,155.4391061452514,1522.440223463687,282,149,1519,296,162,1527,895,8.98893631529063e-05,2.325301204819277,108.21005693181168,13,8,4,6,3,"[286, 155, 1522]",431.0774676285077,163.01396977631856,100.31628612219355,"[1.6168307900021422e-05, 7.753905487463883e-07]",mock
145,291.1636952998379,275.41491085899514,531.4359805510535,287,269,527,296,283,536,617,0.0008747076499275863,2.8693417457292094,69.56360802759322,14,9,5,7,4,"[292, 276, 531]",430.67620587841986,175.3900960005219,112.75077234313817,"[0.00015495396706596351, 8.499201927115751e-06]",mock
146,303.2136457615438,600.9538249483115,1010.9634734665748,293,595,1007,315,608,1015,1451,5.322514698491432e-05,2.7181598062953998,170.04437517856124,13,8,4,6,4,"[297, 601, 1011]",429.07184178896796,162.2555329417794,99.84955577629961,"[1.319005006726388e-05, 7.068931644380119e-07]",mock
147,299.2253164556962,258.9481012658228,924.9341772151898,294,253,921,306,266,930,790,0.00017521211702842265,2.3924731182795695,92.75147737012429,13,9,6,6,4,"[300, 259, 925]",429.6065084502891,162.4577196518584,112.47072619814806,"[2.1234062112140643e-05, 1.0708475131166899e-06]",mock
148,307.2474344355758,821.9401368301026,761.9555302166476,294,815,758,321,829,767,1754,0.00040926499059423804,2.3,208.69082408277967,14,9,5,8,4,"[299, 823, 762]",428.5372964410688,174.5190389826672,112.19080713553754,"[0.0001949342181549756, 8.57724127076576e-06]",mock
149,303.2110599078341,501.9400921658986,1227.9483870967742,296,496,1224,312,509,1232,1085,8.151446672854945e-05,3.262979011594125,123.66863649349908,13,8,4,6,4,"[300, 502, 1228]",429.07184178896796,162.2555329417794,99.84955577629961,"[1.5786890101836402e-05, 8.257698532135203e-07]",mock
150,302.17955439056357,390.9475753604194,1370.9226736566186,297,385,1367,308,398,1376,763,0.00026054561021737754,2.7556766575840146,85.02218758928062,13,9,6,6,4,"[303, 391, 1371]",429.2054970795525,162.30607531788561,112.3657416618496,"[3.0501999047659116e-05, 1.4778839833455442e-06]",mock
151,305.2607879924953,327.97373358348966,300.93808630393994,298,322,297,314,335,306,1066,0.00023245826014317572,2.7957747348982744,123.66863649349908,13,9,10,6,4,"[308, 328, 301]",428.8045539534214,162.154456790931,112.26077499194791,"[8.077798315302647e-05, 3.7158426585329963e-06]",mock
152,313.23312589755864,578.9128769746291,157.924844423169,298,573,154,330,586,163,2089,0.00041281903395429254,2.4425614869118744,247.33727298699816,13,9,4,7,3,"[302, 580, 157]",427.73570579157996,161.75026683660926,111.9809511843629,"[0.00023694444731402713, 1.1544986639040404e-05]",mock
153,311.1466257668712,791.9177914110429,245.93742331288342,299,786,242,324,799,251,1630,7.992764585651457e-05,2.5860926617618007,193.23224452109227,13,9,3,6,4,"[302, 792, 246]",428.0028723653056,161.85129713173032,112.05089523309528,"[7.885298538237508e-05, 5.215368265645379e-06]",mock
154,310.1657010428737,698.928157589803,1390.9582850521438,304,693,1387,317,706,1396,863,0.00029958138475194573,3.210144927536232,100.48076715096799,13,9,4,6,4,"[308, 699, 1391]",428.1364670172403,161.9018165770462,112.08587023283046,"[6.998337113613361e-05, 3.3050618696906804e-06]",mock
155,319.1408695652174,478.95072463768116,1526.951884057971,306,473,1523,333,486,1532,1725,0.0001389243407174945,2.505414726437566,208.69082408277967,13,9,22,6,4,"[328, 479, 1527]",426.9343878651525,161.44724469778467,111.7711666319221,"[4.8246069329442156e-05, 2.540783043125927e-06]",mock
156,334.183394640042,222.94902785076195,234.9364161849711,320,217,231,350,230,240,1903,0.00024443730944767594,2.4879342394956057,231.87869342531076,13,9,3,6,3,"[323, 223, 234]",424.93228529948067,160.69014020581255,111.24701738125883,"[0.0001456520369188385, 6.540011978606879e-06]",mock
157,325.2361963190184,428.930981595092,796.9217791411043,321,423,793,331,436,802,652,0.0001729001523926854,2.7322686638053684,77.29289780843692,13,9,4,6,4,"[325, 429, 797]",426.1333425226273,161.14432563784348,111.56145344178341,"[1.8365025505711063e-05, 9.202083153448513e-07]",mock
158,328.20581896551727,825.9116379310345,1458.8771551724137,322,820,1455,336,833,1464,928,0.00030781334498897195,2.7556766575840146,108.21005693181168,13,9,9,6,4,"[331, 826, 1459]",425.7329220268668,160.99290474601904,111.45662359619924,"[0.0001227097576747759, 6.057948895640325e-06]",mock
159,328.19397116644825,94.99475753604194,796.9292267365662,323,89,793,335,102,802,763,0.00016767160559538752,3.0363262508567512,92.75147737012429,13,9,6,6,4,"[329, 95, 797]",425.7329220268668,160.99290474601904,111.45662359619924,"[1.8380394882258257e-05, 9.35323340229886e-07]",mock
160,330.15587529976017,26.955635491606714,1144.9496402877699,324,21,1141,337,34,1150,834,0.00011644002370303497,2.7556766575840146,100.48076715096799,13,9,7,6,4,"[331, 27, 1145]",425.4660128606734,160.89197179076572,111.38674693660438,"[1.5564687659658595e-05, 7.661080448068651e-07]",mock
161,336.2529976019185,651.9772182254196,220.93285371702638,330,646,217,343,659,226,834,0.00010264724551234394,3.0363262508567512,100.48076715096799,13,9,4,6,4,"[334, 652, 221]",424.66546689419187,160.5892415722217,111.17716448281435,"[2.0462226259522624e-05, 1.1211144811697889e-06]",mock
162,338.1991836734694,834.9608163265306,1528.9436734693877,330,829,1525,348,842,1534,1225,0.0004192658525425941,3.0268051195274825,139.12721605518644,13,9,13,5,4,"[343, 834, 1529]",424.3986787322505,160.48835437529482,111.1073195020601,"[0.00024673637959322757, 1.288011952323299e-05]",mock
163,370.2047817047817,322.43944906444904,359.4477650727651,337,316,354,405,329,366,3848,0.0005987708573229611,2.92,525.591705097371,13,12,59,7,7,"[396, 323, 361]",420.13417704435716,158.8757130255029,146.65450329712414,"[0.000619934890261798, 2.499523260431996e-05]",mock
164,349.229797979798,510.91224747474746,572.959595959596,337,505,569,362,518,578,1584,0.0004571525496430695,2.672679679927614,193.23224452109227,13,9,20,6,5,"[357, 511, 574]",422.9318842116985,159.93367913569867,110.72331357648638,"[0.00021469841617347644, 8.977383463736537e-06]",mock
165,344.1267441860465,750.9441860465116,1547.9441860465117,338,745,1544,351,758,1553,860,0.00022416979481931776,3.262979011594125,100.48076715096799,13,9,8,6,4,"[346, 751, 1548]",423.5984956551007,160.1857613850566,110.89783205247943,"[7.647547810483666e-05, 3.805115650689625e-06]",mock
166,365.1126589945488,301.43064809206544,1044.4476075105997,353,295,1040,379,308,1049,1651,0.00024501021835021675,2.6921462829736207,200.96153430193598,13,9,5,6,5,"[358, 301, 1045]",420.79999601540953,159.1274955977184,110.16518652558388,"[7.103607405495857e-05, 3.1346735476427948e-06]",mock
167,365.2028985507246,141.44057971014493,196.43333333333334,360,135,193,371,149,201,690,0.00017762383504305035,2.747162546582429,85.02218758928062,14,8,5,6,3,"[365, 141, 196]",420.79999601540953,171.36807348720086,97.92460977542432,"[2.1172177530879818e-05, 9.185103442926595e-07]",mock
168,372.2327160493827,523.4697530864197,114.4320987654321,360,517,111,385,531,119,1620,0.0001320825394941494,2.4155606717226434,193.23224452109227,14,8,4,7,4,"[364, 524, 115]",419.8679022335865,170.98848433032606,97.70770169385729,"[8.415693114989165e-05, 4.2916444153705265e-06]",mock
169,382.18666666666667,583.4278095238095,321.44990476190475,361,577,317,404,591,326,2625,0.00033164318301714957,3.1894899133926913,332.35946057627876,14,9,39,7,5,"[400, 584, 322]",418.5369803419507,170.44647500834114,109.5727303798196,"[0.0002226473145059668, 9.514870460177277e-06]",mock
170,382.18087035358116,289.46146872166815,699.4215775158658,366,283,696,400,297,704,2206,0.00037318479735404253,2.1418171726564608,262.7958525486855,14,8,4,7,3,"[370, 290, 699]",418.5369803419507,170.44647500834114,97.39798209282566,"[0.0002085417735630142, 9.291857086301611e-06]",mock
171,386.2717127607957,691.4653081028627,861.4119359534207,370,685,858,403,698,866,2061,5.672770203091204e-05,3.06508493353028,255.06656276784182,13,8,5,6,3,"[375, 691, 861]",418.00482249878917,158.07048759944698,97.27414333421355,"[2.4633002830001173e-05, 1.2340681127830992e-06]",mock
172,408.6984830805134,139.43850641773628,9.440140023337223,371,134,4,447,146,16,4285,0.0004967626882717013,2.8129621359113286,587.4260233441206,12,12,67,6,7,"[438, 140, 11]",415.08010649872836,144.89029974979036,144.89029974979036,"[0.000585265260883623, 2.1869544654613694e-05]",mock
173,393.0783653846154,487.44134615384615,412.4173076923077,377,481,409,410,495,417,2080,0.0002794141764752567,3.06508493353028,255.06656276784182,14,8,29,6,3,"[406, 487, 412]",417.0738361070024,169.8506189932479,97.05749295402056,"[0.00017326836570341592, 9.127472855800247e-06]",mock
174,391.1730769230769,141.45054945054946,135.44024725274724,381,135,131,403,148,141,1456,0.0005807169945910573,2.757288872805022,170.04437517856124,13,10,17,7,5,"[398, 142, 136]",417.33979458778055,157.8190041703038,121.3992316145249,"[0.00020560509829628459, 9.166259272950694e-06]",mock
175,392.14366729678636,274.45746691871454,398.43730308758666,381,268,395,404,282,403,1587,0.0003430300857871771,2.219130961338885,177.77366495940493,14,8,19,6,3,"[400, 274, 398]",417.20681158491413,169.90477239554485,97.088437754181,"[0.00016437426744002497, 7.200848206876851e-06]",mock
176,405.72893772893775,4.579120879120879,525.4516483516484,382,0,522,430,11,530,2730,0.00013076110917609185,2.842297297297297,371.00590948049717,11,8,43,4,3,"[425, 4, 525]",415.47871708610137,132.94365348149407,96.68629188665798,"[0.00010595205543586584, 5.117689879244199e-06]",mock
177,393.2295081967213,183.4511475409836,1298.4340983606558,382,177,1295,405,191,1303,1525,0.00017325820226687938,2.5180859265313056,177.77366495940493,14,8,5,7,3,"[387, 184, 1298]",417.0738361070024,169.8506189932479,97.05749295402056,"[4.458836467015887e-05, 1.9738576314043375e-06]",mock
178,389.1367041198502,697.4485018726592,1048.444756554307,382,691,1045,397,705,1053,1068,0.00037931147380732,2.397624531327485,115.93934671265538,14,8,11,6,3,"[393, 697, 1048]",417.6057831709318,170.06725099041032,97.18128266207597,"[8.987140773139295e-05, 4.708180193672806e-06]",mock
179,390.1369731800766,563.4626436781609,493.4358237547893,383,557,490,398,571,498,1044,9.753441554494202e-05,2.397624531327485,115.93934671265538,14,8,11,7,3,"[394, 564, 493]",417.4727851162398,170.01308839386581,97.15033260805998,"[2.6115173648259495e-05, 1.117069563453861e-06]",mock
180,397.2223728813559,541.4393220338983,1428.431186440678,387,535,1424,409,549,1434,1475,0.0005724811344407499,2.7179368761888156,170.04437517856124,14,10,4,6,5,"[391, 541, 1429]",416.54200943212726,169.63403602374828,121.16716530753531,"[0.00016493736634050186, 7.2902832441529565e-06]",mock
181,400.6992567181246,77.4333905088622,1056.4373927958834,388,71,1052,415,85,1061,1749,0.0003389580233488232,2.5235409890749803,208.69082408277967,14,9,4,6,4,"[392, 77, 1056]",416.1432184067042,169.47163096101573,108.94604494115192,"[9.598647707278061e-05, 4.139040649483864e-06]",mock
182,402.67783505154637,140.40927835051545,1266.4237113402062,388,134,1262,418,148,1271,1940,0.00041095560300163925,2.572201825595851,231.87869342531076,14,9,26,6,5,"[414, 140, 1267]",415.87739532338867,169.36337623167267,108.87645261740298,"[0.00011491873075328626, 5.6607723196022135e-06]",mock
183,417.80514705882354,368.4342320261438,1135.4419934640523,399,361,1132,438,377,1140,2448,0.0007323825848288834,2.715551502614201,301.44230145290396,16,8,3,9,4,"[402, 370, 1136]",413.88468046395684,192.63069584163227,96.31534270493431,"[0.0002535672741196833, 1.0580627295772901e-05]",mock
184,406.6777777777778,201.4185185185185,50.4358024691358,401,195,47,413,209,55,810,0.00014610619109589607,2.5697414267375747,92.75147737012429,14,8,7,6,3,"[408, 201, 50]",415.3458393745036,169.1469035135794,96.65536983775286,"[3.656477486583187e-05, 1.7764207271560264e-06]",mock
185,413.65828220858896,166.43374233128836,608.4325153374233,402,160,604,427,174,614,1630,0.0005934883374720812,2.6093203985941065,193.23224452109227,14,10,19,7,5,"[421, 167, 609]",414.41590580615815,168.76819408965486,120.54870679992894,"[0.00025229427132751674, 1.1103440697599424e-05]",mock
186,414.7291371994342,81.45898161244696,62.44130127298444,404,75,59,426,89,67,1414,0.00038929813308641315,2.5467257731971293,170.04437517856124,14,8,16,6,3,"[420, 81, 62]",414.28308820486467,168.71410498158838,96.40805640010858,"[0.0001601084861573687, 7.945152153943639e-06]",mock
187,411.7166494312306,30.41261633919338,1430.453981385729,405,24,1427,420,38,1435,967,0.0003777694364544004,2.524213746672697,115.93934671265538,14,8,9,6,3,"[414, 30, 1430]",414.68156354405323,168.87638148314616,96.50078582611775,"[0.00012196435224525204, 5.45106358113267e-06]",mock
