label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
18,33.756964809384165,221.39112903225808,928.4175219941349,16,214,924,52,230,933,2728,0.0005640439921990037,2.2818732309517538,278.2544321103729,16,9,30,8,4,"[46, 222, 928]",250.8379605907115,116.74529928945402,65.66922760893006,"[0.0002515165638668908, 1.0890681533897335e-05]",mock
19,22.704383282364933,597.9072375127421,404.8766564729867,17,591,400,30,606,410,981,0.001536684692837298,2.3857772369623667,100.48076715096799,15,10,5,7,5,"[22, 598, 405]",252.19941557964694,110.04276398332291,73.36184006905586,"[0.00020940721604340877, 9.158426484831898e-06]",mock
20,35.69877049180328,897.4266393442623,1500.384426229508,19,891,1496,53,905,1506,2440,0.00023618797422386706,2.6004915287511468,262.7958525486855,14,10,29,7,5,"[48, 898, 1501]",250.59051114101203,102.05136296350064,72.89382871446074,"[0.00011231309805884221, 5.06388699285148e-06]",mock
21,29.75282714054927,92.40872374798062,1432.426494345719,22,85,1428,38,101,1438,1238,0.001359105808660388,2.226813407482901,123.66863649349908,16,10,10,8,5,"[32, 93, 1433]",251.33294054017486,116.97567344098314,73.10979268376164,"[0.00033778574722964795, 1.2559722767995256e-05]",mock
22,37.65876543209877,299.38271604938274,1251.3995061728394,24,293,1247,52,307,1257,2025,0.0002812809543684125,2.6096635926704312,216.42011386362336,14,10,4,6,5,"[28, 299, 1252]",250.34308870210248,101.95060177743855,72.82185644065089,"[0.00011369371289629874, 5.371062167468723e-06]",mock
23,28.778656126482215,3.6739130434782608,885.3577075098814,25,0,881,34,10,890,506,0.0007172935293056071,1.3248838217813188,69.56360802759322,10,9,4,2,4,"[29, 2, 885]",251.456702416197,73.14579355606547,65.83121384766874,"[5.038687740176801e-05, 2.574123308424932e-06]",mock
24,54.73494335122242,77.90369707811568,859.8926654740608,31,71,855,79,86,866,3354,0.0008275620057247579,2.735564144635936,371.00590948049717,15,11,5,8,6,"[36, 79, 861]",248.24108790734172,108.31561756305463,79.43145054956831,"[0.0004270357914100491, 1.7012296942875446e-05]",mock
25,44.70305113880533,158.38934250107434,780.40911044263,31,149,776,59,169,786,2327,0.0032543090637773275,1.7975193039689763,216.42011386362336,20,10,23,7,5,"[54, 156, 781]",249.4773228120525,145.14004295830904,72.57001533857257,"[0.0010279343648813971, 2.9869579526950196e-05]",mock
26,36.69382391590013,445.4113009198423,97.38370565045992,32,439,93,43,453,102,761,0.0005055929650552571,2.6886394763936243,85.02218758928062,14,9,5,6,4,"[37, 445, 97]",250.46679654548498,102.00098099558602,65.57205708454518,"[5.6525370965732164e-05, 2.6081992862326914e-06]",mock
27,47.68306576903159,222.41015018125324,1444.442775763853,35,216,1441,61,230,1449,1931,0.0002994205860886723,2.325301204819277,200.96153430193598,14,8,21,7,3,"[56, 223, 1444]",249.10638151465767,101.44696078364817,57.96968971809957,"[0.0001247277641158997, 5.900400664452838e-06]",mock
28,43.639806607574535,510.37550362610796,623.4319097502015,35,504,620,53,518,628,1241,0.00024054074310697615,2.7609127463034993,139.12721605518644,14,8,10,6,3,"[45, 510, 623]",249.60098340589565,101.64838420106064,58.08478880947859,"[5.064912886780503e-05, 2.462824612618947e-06]",mock
29,46.69418521177315,66.4091888011486,1364.4012921751614,38,60,1360,57,74,1370,1393,0.0007238980615511537,2.4143263016161716,146.85650583603015,14,10,12,6,4,"[50, 66, 1364]",249.23002186698506,101.49731251650047,72.49807840589068,"[0.00019263022318219034, 8.790782949934372e-06]",mock
30,45.719251336898395,624.3921568627451,1290.3734402852049,38,618,1286,54,632,1296,1122,0.0005004500853829086,2.8854579952715187,123.66863649349908,14,10,5,6,5,"[43, 624, 1291]",249.35366896593283,101.54766699687026,72.5340458908952,"[9.745843629082072e-05, 6.117307360675693e-06]",mock
31,55.68045588856057,864.9033347403968,838.9067116926973,40,859,835,72,872,844,2369,0.00010942405060632154,3.3703971610653936,247.33727298699816,13,9,28,6,4,"[68, 865, 839]",248.11750150809837,93.82679896104604,64.95701305306224,"[4.0440387362010495e-05, 2.0376471753872676e-06]",mock
32,76.76066161817457,92.89956157831806,1385.8842168194499,42,85,1381,112,102,1392,5018,0.0009881043806672096,2.5652254982288274,541.0502846590584,17,11,6,6,4,"[48, 91, 1385]",245.5237435966504,121.41394816662101,78.56196273810097,"[0.0008066601449889401, 2.853209165045329e-05]",mock
33,50.681451612903224,607.4153225806451,1171.3924731182797,46,601,1167,57,615,1176,744,0.0007065997342579067,2.7610567678287765,85.02218758928062,14,9,5,6,4,"[51, 607, 1171]",248.73550093187168,101.29592206794553,65.11880493147804,"[6.171879188352404e-05, 3.0150826249570653e-06]",mock
34,67.75336884989032,877.8871827013476,589.9050454403008,48,869,585,89,888,596,3191,0.0018614600412547588,2.1398781743724555,316.9008810145914,19,11,4,11,6,"[52, 880, 591]",246.63499040835208,136.3121172311448,78.91753621272655,"[0.0007835178980594438, 2.6625145445701927e-05]",mock
35,72.71205186880245,796.9061784897025,862.9141876430206,55,790,859,92,805,868,2622,0.0003203507512807846,2.7874971804942894,285.9837218912166,15,9,6,8,4,"[61, 798, 863]",246.01756374385144,107.34542203674143,64.40725060610178,"[0.00014619273525106515, 6.98591603024582e-06]",mock
36,65.66254826254826,181.8996138996139,1204.8988416988418,58,175,1201,75,190,1210,1295,0.0007967452984303236,2.117469744579487,131.39792627434275,15,9,11,8,4,"[69, 183, 1205]",246.8820082155554,107.72260712560363,64.63356165022734,"[0.0001759036832052572, 8.154586388749847e-06]",mock
