label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
191,436.17039274924474,851.3749244712991,803.3716012084592,413,844,799,461,860,809,3310,0.0005331536522135139,2.375756143416577,371.00590948049717,16,10,3,6,5,"[416, 850, 804]",269.34922841594715,125.3608353805428,78.3505186653929,"[0.0002482332782325031, 1.035091907253766e-05]",mock
192,421.1229674796748,492.4085365853659,393.4227642276423,415,486,389,428,500,398,984,0.00020701282483059913,2.8097062745541583,100.48076715096799,14,9,9,6,4,"[424, 492, 393]",271.2211573825062,110.45306005161407,71.00553630146511,"[3.375027036899222e-05, 1.5544765836556348e-06]",mock
193,435.1515892420538,69.42461287693561,165.41727791361043,418,63,161,453,77,171,2454,0.0005139301065355539,2.9562007167566784,270.5251423295292,14,10,4,6,3,"[422, 69, 164]",269.4739758012895,109.74153166653667,78.38680621075252,"[0.0002335496680297572, 1.0005448781197507e-05]",mock
194,433.2019192323071,559.4078368652539,72.38264694122351,418,552,68,449,568,78,2501,0.0009318789234384894,1.6571983509459445,239.60798320615444,16,10,26,9,4,"[444, 561, 72]",269.72349108483814,125.53502515305432,78.45938726842235,"[0.00041749720389174763, 1.697368597602305e-05]",mock
195,446.3119686069326,536.9025506867233,312.9332897318509,424,530,309,469,544,318,3058,0.00018272075976710767,2.735564144635936,347.81804013796614,14,9,39,6,3,"[463, 536, 312]",268.1021304977529,109.1828565500547,70.18897693409151,"[9.216081510124277e-05, 4.49595299697115e-06]",mock
196,439.18488372093026,781.3680232558139,1021.4040697674419,428,775,1016,451,789,1028,1720,0.0013575758785009384,2.738876990616185,177.77366495940493,14,12,4,6,4,"[432, 781, 1020]",268.97502727890225,109.53833811173527,93.89000271871035,"[0.0004071772077894401, 1.6186639273810903e-05]",mock
197,449.2738853503185,314.9020088192063,908.906418422342,435,308,905,464,322,914,2041,0.00017295432917308062,2.9100775289475957,224.14940364446707,14,9,5,6,4,"[440, 314, 909]",267.7281343573046,109.03054904366886,70.0910649688765,"[6.241087744679493e-05, 3.1285038957843936e-06]",mock
198,449.20806599450043,684.9138405132906,1203.8978001833182,435,679,1199,465,692,1210,2182,0.000618517107795924,3.4250000000000003,231.87869342531076,13,11,4,6,4,"[439, 685, 1203]",267.7281343573046,101.24265191239982,85.66685815068682,"[0.0002210603890300252, 1.0107660193706473e-05]",mock
199,445.17099373321395,764.9256938227395,673.9095792300806,438,758,670,453,773,679,1117,0.00022699007240589708,2.2909965333839475,115.93934671265538,15,9,5,7,4,"[443, 765, 674]",268.226809539662,117.03603447427962,70.22161783247033,"[4.150115412366573e-05, 2.072667861934566e-06]",mock
200,453.1886936592819,681.8899923605805,1329.9182582123758,439,673,1325,469,692,1336,2618,0.002197083318606019,1.8764228094865103,231.87869342531076,19,11,4,7,4,"[443, 680, 1329]",267.2295684480701,147.69448650254458,85.50732850271878,"[0.0009150185350286963, 2.785762251895811e-05]",mock
201,455.1689159773618,784.9059643012625,541.9164127122333,440,778,538,471,793,547,2297,0.0007650046609342098,2.3176217569778426,239.60798320615444,15,9,5,6,3,"[445, 784, 541]",266.98032645965066,116.492153581187,69.89528930986882,"[0.000279889122235114, 1.1742590858823059e-05]",mock
202,456.1502323180176,505.9282395456892,1524.9173980382034,443,500,1520,470,513,1530,1937,0.0004824914794880897,3.207549826487936,208.69082408277967,13,10,5,6,6,"[448, 506, 1526]",266.8557157050272,100.91274270003245,77.62518518161686,"[0.00020897569887660765, 9.931392008087643e-06]",mock
203,451.1628113879004,334.914590747331,384.91192170818505,444,329,381,460,342,390,1124,0.0004930014256387949,2.6549156053054763,123.66863649349908,13,9,9,6,4,"[453, 335, 385]",267.47883774579185,101.14837922745055,70.02579926553156,"[8.500328829999236e-05, 4.1285146396655525e-06]",mock
204,464.20744225834045,608.8982035928144,899.912745936698,448,603,896,481,616,905,2338,0.00013144365220796317,3.085799663349983,255.06656276784182,13,9,5,6,4,"[453, 609, 900]",265.8590753440763,100.53585846488167,69.60174644043222,"[5.585133027884339e-05, 2.743572959000129e-06]",mock
205,466.1991643454039,437.9076137418756,69.91272051996286,452,431,66,482,446,75,2154,0.0003189802810084075,2.9413836572558845,231.87869342531076,15,9,4,6,3,"[456, 437, 69]",265.6099834766286,115.89422860538832,69.53653433896068,"[0.00013772757376771162, 6.366795789153451e-06]",mock
206,473.70388091440725,430.40031897926633,995.374269005848,461,424,991,487,438,1000,1881,0.0001608945894986391,2.5385190664626127,200.96153430193598,14,9,4,6,4,"[465, 430, 995]",264.7383767423372,107.81298961514669,69.30834821878626,"[5.438298698451187e-05, 2.56953796464834e-06]",mock
207,471.65511684125704,30.41901692183723,549.4109589041096,464,24,545,481,38,554,1241,0.000259787862887606,2.7471496530218746,131.39792627434275,14,9,4,7,5,"[468, 31, 550]",264.98737314886387,107.91439178932862,69.37353532864594,"[6.719149028507362e-05, 3.3372064657772138e-06]",mock
208,479.7595334230597,661.4306864064603,607.4145356662181,465,655,603,496,669,613,2229,0.00037754737422801554,2.7963895288853458,239.60798320615444,14,10,4,7,5,"[469, 662, 608]",263.99155109166855,107.50884970498086,76.79203342425163,"[0.00015511051098019348, 6.994390027805911e-06]",mock
209,474.679806918745,207.4111021721641,55.408688656476265,467,201,51,484,215,60,1243,0.00031190994195640087,2.587038888857412,131.39792627434275,14,9,11,6,4,"[478, 207, 55]",264.6138887635308,107.76229269189959,69.2757573406131,"[8.557729163381508e-05, 3.97841613750728e-06]",mock
210,475.6836820083682,600.4150627615063,302.38912133891216,468,594,298,485,608,308,1195,0.0004231554048601538,2.689058610438259,131.39792627434275,14,10,5,6,4,"[473, 600, 302]",264.48940760028177,107.71159854424411,76.93685401980407,"[9.139120893743047e-05, 4.353468296080751e-06]",mock
211,482.673923800099,251.43641761504205,296.41217219198415,469,245,292,497,259,301,2021,0.00025454917340539396,2.397624531327485,216.42011386362336,14,9,5,7,4,"[474, 252, 296]",263.6182302461456,107.35681720808047,69.01509453804142,"[9.344383789382583e-05, 4.352052334050032e-06]",mock
212,484.69681104236076,57.43836268443598,605.3974297953356,471,51,601,500,65,611,2101,0.0004984225961379707,2.2994261395812816,224.14940364446707,14,10,23,6,5,"[494, 57, 606]",263.3693837388044,107.25547607937118,76.61105226800231,"[0.0001784724728089998, 7.85805312814763e-06]",mock
213,479.66469893742624,385.3801652892562,1264.4155844155844,474,379,1260,486,393,1269,847,0.0004554341721814126,2.864927797978227,92.75147737012429,14,9,6,6,4,"[480, 385, 1264]",263.99155109166855,107.50884970498086,69.11282971145008,"[6.247028399536389e-05, 3.0539405509444164e-06]",mock
214,497.70771359391216,150.4296091317883,1397.406779661017,478,144,1394,519,158,1402,2891,0.0001560464734211564,2.2642709443631874,316.9008810145914,14,8,4,6,3,"[482, 150, 1397]",261.75254521271347,106.59702905945737,60.9125857661378,"[7.411392351061841e-05, 3.4376069314323914e-06]",mock
215,490.60957746478874,166.45746478873238,882.4050704225352,479,160,878,503,174,888,1775,0.0006691307062283158,2.397624531327485,185.50295474024858,14,10,19,6,5,"[498, 166, 883]",262.6230076380158,106.95151924548293,76.39394024967518,"[0.00020121180478949958, 8.738446302579019e-06]",mock
216,487.6788908765653,103.39803220035778,809.4293381037567,480,97,806,496,111,814,1118,0.00024983991170302033,2.785291214215201,123.66863649349908,14,8,10,6,3,"[490, 103, 809]",262.9961650511208,107.10348518558936,61.201989256009874,"[4.684186761613427e-05, 2.249804841231543e-06]",mock
217,491.64807930607185,426.36245353159853,217.39838909541513,481,420,213,503,434,223,1614,0.00035302405012771487,2.738876990616185,170.04437517856124,14,10,4,7,5,"[485, 427, 218]",262.4986354476122,106.90086947631308,76.35776184410491,"[9.936297072514293e-05, 4.522912553832124e-06]",mock
218,515.8043852106621,6.918099742046432,1086.90864144454,484,0,1081,549,15,1094,4652,0.0009331334149464965,3.1583876227595153,502.40383575484003,15,13,56,6,4,"[540, 6, 1085]",259.5157434091209,113.23511450766088,98.13709768989933,"[0.0006950230793107349, 2.3454706476863592e-05]",mock
219,496.6856080722252,78.42219861922464,1130.4360063728093,484,72,1127,510,86,1135,1883,0.0002407435531495139,2.325301204819277,200.96153430193598,14,8,21,7,3,"[505, 79, 1130]",261.876876575189,106.64766220171786,60.94151898920945,"[8.235902615666414e-05, 3.8817976866492475e-06]",mock
220,493.7460216422661,106.40547422024189,1000.4417568427752,484,100,997,505,114,1005,1571,0.0003373882209416479,2.325301204819277,162.31508539771752,14,8,4,6,3,"[488, 106, 1000]",262.2499114843996,106.7995782529066,61.0283281580853,"[8.51074969114003e-05, 3.878143485522991e-06]",mock
221,495.70752484619027,665.409843823947,447.4278277330809,485,657,441,508,674,454,2113,0.0021916558034718037,2.5829970891250653,177.77366495940493,17,13,4,10,5,"[489, 667, 446]",262.00121474092225,129.56222253764977,99.0769903518636,"[0.0007454669922165866, 1.9530590639899292e-05]",mock
222,503.67865375749193,236.8815122176118,159.90594744121714,489,230,156,519,244,165,2169,0.00015920626174192876,3.061790126700529,231.87869342531076,14,9,25,7,4,"[514, 237, 160]",261.0066998750238,106.29328837540419,68.33139745349743,"[7.030178001852367e-05, 3.285242360043191e-06]",mock
223,501.7489539748954,756.9187089061566,292.9043634190078,490,751,289,514,764,298,1673,0.00022340886062011123,3.316086737266768,185.50295474024858,13,9,6,6,4,"[496, 757, 293]",261.2552877842289,98.79491456849527,68.39647761900339,"[7.199266266411812e-05, 3.483626768668011e-06]",mock
224,500.6776119402985,337.905223880597,823.9059701492537,492,331,820,510,346,829,1340,0.00034823824535124004,2.407867224647231,139.12721605518644,15,9,13,7,4,"[505, 338, 824]",261.3795919392538,114.04837191918455,68.42902037222082,"[8.100722868314301e-05, 3.980497400370716e-06]",mock
225,500.6311010215664,311.8751418842225,369.90692395005675,495,305,366,507,320,375,881,0.0004766325291711837,2.333010001507873,92.75147737012429,15,9,5,7,4,"[500, 312, 370]",261.3795919392538,114.04837191918455,68.42902037222082,"[5.7323486106336065e-05, 2.8816029956021274e-06]",mock
226,505.7014302741359,689.8986889153755,1082.8647199046484,495,683,1079,517,698,1088,1678,0.00034152649459429085,2.407867224647231,170.04437517856124,15,9,17,6,4,"[512, 689, 1083]",260.75813916322335,113.77721196822937,68.26632440825571,"[0.00010122178810538103, 4.822783773693868e-06]",mock
227,510.6475270039795,229.941444002274,977.9169982944856,499,223,974,524,237,983,1759,0.00018394146172795445,2.8659644140953016,193.23224452109227,14,9,18,7,4,"[517, 230, 978]",260.1368563430824,105.93905022969224,68.10367293864053,"[5.6763776222891666e-05, 2.718240735822649e-06]",mock
228,509.6864705882353,395.91470588235296,921.8994117647059,499,389,917,522,403,927,1700,0.0005045967409387231,3.262979011594125,177.77366495940493,14,10,18,7,4,"[517, 396, 921]",260.261099313986,105.98964737505746,75.70688893226036,"[0.00014099563289192955, 6.52772123139877e-06]",mock
229,508.6693313953488,8.895348837209303,112.88008720930233,500,2,109,519,16,118,1376,0.0002122580335708335,2.7957747348982736,146.85650583603015,14,9,14,7,4,"[514, 9, 113]",260.38534908089434,106.0402472880516,68.16872818833285,"[6.321929811863295e-05, 3.168854987873433e-06]",mock
230,511.6964873765093,165.88968166849617,361.903951701427,500,159,357,524,174,368,1822,0.0014623899478465319,2.933682733961751,185.50295474024858,15,11,5,6,4,"[505, 165, 361]",260.01262016762627,113.4519179119802,83.19807069495879,"[0.00045029235642783823, 1.7726440480869264e-05]",mock
231,506.6679389312977,86.90076335877863,72.92111959287531,502,80,69,513,95,78,786,0.0005634354311041534,2.648084326528098,85.02218758928062,15,9,4,7,4,"[506, 87, 73]",260.6338690049553,113.72298887788224,68.23379055536883,"[7.619638798719226e-05, 3.878182006214822e-06]",mock
232,514.6495726495726,76.87749287749288,167.87350427350427,503,70,164,528,84,173,1755,0.0001373495178995654,2.694873504312774,193.23224452109227,14,9,5,7,4,"[508, 77, 168]",259.6399524083635,105.73668931997905,67.97358378661593,"[4.5329265623682276e-05, 2.3757605878916543e-06]",mock
233,525.6793103448276,285.91974921630094,872.8887147335423,504,279,868,549,294,879,3190,0.0008290917030535638,2.540189688695954,347.81804013796614,15,11,40,8,6,"[544, 287, 874]",258.2740269210871,112.69331343285329,82.64176075991759,"[0.0003914132321818521, 1.6597620264412952e-05]",mock
234,514.6726519337017,717.9295580110497,346.9129834254144,505,712,343,525,725,352,1448,0.0003066766366828233,3.210144927536232,154.58579561687384,13,9,14,6,4,"[519, 718, 347]",259.6399524083635,98.18406790655175,67.97358378661593,"[9.215479383907572e-05, 4.559235167266683e-06]",mock
235,514.661214953271,61.90732087227414,262.9119937694704,506,55,259,524,69,268,1284,0.0003018480201717466,2.7556766575840146,139.12721605518644,14,9,12,7,4,"[518, 62, 263]",259.6399524083635,105.73668931997905,67.97358378661593,"[7.449180307082906e-05, 3.688349471222799e-06]",mock
236,519.7387012987012,27.91792207792208,488.91948051948054,507,22,485,534,35,494,1925,0.00023974690702743828,3.2465683078746297,208.69082408277967,13,9,21,6,4,"[528, 28, 489]",259.0189753331808,97.94924250794645,67.8110123608474,"[9.5419453731412e-05, 4.7693128864510075e-06]",mock
237,515.729587357331,327.86567164179104,882.8656716417911,509,321,879,524,335,888,1139,0.00023009892902337015,2.316480233009099,115.93934671265538,14,9,10,7,4,"[519, 328, 883]",259.5157434091209,105.68610600935277,67.9410659451252,"[4.1026532975771816e-05, 2.056464089513668e-06]",mock
238,515.6669724770642,791.9155963302752,517.8788990825688,509,785,514,523,800,523,1090,0.0003384069132152945,2.322134192429535,108.21005693181168,15,9,4,7,4,"[513, 792, 518]",259.5157434091209,113.23511450766088,67.9410659451252,"[6.2969181466195e-05, 3.1441460964938977e-06]",mock
239,531.7047401484866,527.4229011993147,300.40119931467734,511,520,294,554,535,308,3502,0.0014870925806462765,3.887000114811375,332.35946057627876,15,14,38,8,4,"[549, 528, 298]",257.52932284427567,112.36837495203393,104.8771490973845,"[0.0007300433215000532, 2.0728398161612657e-05]",mock
240,517.6734892787524,917.8830409356725,1262.8606237816764,511,911,1259,525,925,1268,1026,0.0003929992963094264,2.316480233009099,108.21005693181168,14,9,8,7,4,"[519, 918, 1263]",259.267345788059,105.58494768667394,67.87603559694101,"[7.16314104148386e-05, 3.62129090210825e-06]",mock
241,539.7530181086519,262.39084507042253,892.4056841046278,512,254,887,568,272,899,3976,0.0014916307991370559,2.563360440658901,432.8402277272467,18,12,51,6,7,"[563, 260, 894]",256.53676394457585,134.3223510230095,89.54822946901379,"[0.0008458731871782485, 2.9455233813279405e-05]",mock
242,527.7069951605807,656.3972723273207,427.4421469423669,513,649,423,543,665,432,2273,0.0005790320574305952,2.2114093599649283,231.87869342531076,16,9,4,8,4,"[517, 657, 427]",258.02576508638924,120.09065573034455,67.55099051404846,"[0.00018801693265411024, 7.891117702342537e-06]",mock
243,522.6666666666666,560.9394544244843,1299.8942115768464,514,554,1295,532,569,1306,1503,0.0013796491548418999,1.9727663877594364,139.12721605518644,15,11,13,6,4,"[527, 560, 1299]",258.6464705777092,112.85582264925473,82.76093418178286,"[0.0003583916387067745, 1.3197699028591783e-05]",mock
244,529.6351351351351,722.4022869022868,396.41008316008316,518,715,392,543,731,402,1924,0.0009375631343573332,2.2818732309517538,193.23224452109227,16,10,4,6,5,"[522, 721, 397]",257.7775303956026,119.97512204795586,74.9844479806342,"[0.00032696364424563643, 1.3336085258984855e-05]",mock
245,530.6987087517934,848.4079387852702,575.3883309421329,518,841,571,545,857,581,2091,0.0011485569411888719,2.1324082141403897,208.69082408277967,16,10,21,6,4,"[539, 847, 575]",257.6534232277847,119.91735994362068,74.94834666701317,"[0.00033900851606193637, 1.3666564487837564e-05]",mock
246,531.6732776617954,844.4112734864301,1114.4029227557412,526,837,1110,539,852,1120,958,0.0008862349204719067,2.283779359621971,100.48076715096799,15,10,7,7,4,"[533, 844, 1114]",257.52932284427567,112.36837495203393,74.9122473268677,"[0.00012071684764842557, 5.546524339600846e-06]",mock
247,534.651694247439,861.4255319148937,894.4271079590228,527,854,890,544,869,899,1269,0.0005581859732046723,2.465676267910737,131.39792627434275,15,9,12,8,4,"[539, 862, 894]",257.15706239403875,112.2059456745053,67.32356467031208,"[0.00011242380671533263, 4.982503729908581e-06]",mock
248,549.7400398406375,416.39541832669323,127.39541832669323,530,409,121,570,425,134,3012,0.0015201448695734143,2.5264133800070008,309.1715912337477,16,13,6,6,8,"[536, 415, 129]",255.29667542403345,118.82047960281915,96.54163730829113,"[0.0009650395427404519, 3.118989266121736e-05]",mock
249,545.7178217821782,275.39059405940594,757.3920792079208,532,269,753,561,283,763,2020,0.00025530834682285786,2.779771957062643,224.14940364446707,14,10,4,6,5,"[536, 275, 758]",255.79262951615516,104.16989198546385,74.40706368917472,"[8.86337815272028e-05, 4.2937904894315734e-06]",mock
250,540.6814946619218,235.40213523131672,1427.3905693950178,533,229,1423,549,243,1433,1124,0.000573808909393847,2.7720595777266523,123.66863649349908,14,10,10,6,5,"[543, 235, 1428]",256.4127245948202,104.42242169082493,74.5874420452628,"[0.00012380898937173834, 5.584440257623122e-06]",mock
251,567.6556109725685,99.91546134663342,1347.8940149625935,538,93,1343,598,108,1354,4010,0.0008089571492746472,2.3610059854787067,463.7573868506215,15,11,5,8,6,"[543, 101, 1349]",253.06622269923375,110.42097997189101,80.97538293742599,"[0.0004268985659100929, 1.7070866306018807e-05]",mock
252,554.6556340647081,659.9062848642618,224.9096318333953,539,652,220,572,669,231,2689,0.0010780885349959135,2.2051056641075215,255.06656276784182,17,11,28,9,4,"[567, 661, 224]",254.67688521408792,125.94026829200567,81.49075797456908,"[0.00044900172558525386, 1.663818025222826e-05]",mock
253,549.7131832797428,159.3909967845659,522.4244372990354,540,153,519,561,167,527,1555,0.00028993241721764207,2.2379728618421044,162.31508539771752,14,8,14,7,3,"[554, 160, 522]",255.29667542403345,103.96791789299766,59.41023658409482,"[9.032581278525831e-05, 4.4056559925141495e-06]",mock
254,549.6470588235294,14.403250773993808,1322.4187306501549,541,8,1318,559,22,1328,1292,0.0006553676212206483,2.6886211562774958,139.12721605518644,14,10,12,6,5,"[553, 14, 1323]",255.29667542403345,103.96791789299766,74.26279648417662,"[0.0001630921019276254, 7.097314524611718e-06]",mock
255,557.7380952380952,709.8988095238095,608.8397108843537,542,703,605,574,718,614,2352,0.00065225810976699,2.5064116304668462,247.33727298699816,15,9,5,6,4,"[547, 709, 609]",254.30509234425773,110.96153887699452,66.57692062213106,"[0.0002647173612767387, 1.198352316409451e-05]",mock
256,552.6472945891784,910.4178356713427,1114.443887775551,546,904,1111,560,918,1119,998,0.00030434635118581355,3.03964658549844,108.21005693181168,14,8,7,6,3,"[553, 910, 1114]",254.9247809812574,103.8164662893793,59.323692813820735,"[4.1120847445765186e-05, 1.968839301046971e-06]",mock
257,557.7082590612002,619.8906714200832,990.8918597742127,547,613,986,569,628,997,1683,0.0010614744387567043,2.6906525811618254,170.04437517856124,15,11,17,8,4,"[564, 621, 990]",254.30509234425773,110.96153887699452,81.37179278954048,"[0.0002825524705495772, 1.2371223906841934e-05]",mock
258,563.7115459882583,251.90019569471625,863.8904109589041,549,244,858,579,261,871,2555,0.002077594632282853,3.0264016518584103,231.87869342531076,17,13,25,7,4,"[574, 251, 862]",253.56168936100556,125.38879278288259,95.88554417682526,"[0.0008886763806536831, 2.3299668434758026e-05]",mock
259,559.6859106529209,405.8927835051546,188.9037800687285,550,399,185,570,414,194,1455,0.0003671768354251981,2.7322686638053684,154.58579561687384,15,9,15,6,4,"[565, 405, 189]",254.0572642785141,110.85340347436328,66.5120393831875,"[0.00010502710125182203, 5.206006725653354e-06]",mock
260,558.6339113680154,594.9306358381502,1357.8843930635837,552,588,1354,566,603,1363,1038,0.00030359101947396994,2.5519286825788545,108.21005693181168,15,9,4,7,4,"[556, 595, 1358]",254.18117492700844,110.90746969896551,66.5444791166313,"[5.144447098944452e-05, 2.6393182843425966e-06]",mock
261,571.6766440900153,837.9150098317675,328.91107712475423,553,827,321,592,849,338,4577,0.0037745970766991377,3.326758054717427,301.44230145290396,22,17,4,14,10,"[557, 841, 331]",252.5708642577316,161.63377575995474,124.89881985411883,"[0.002361417880593691, 3.0678619228441194e-05]",mock
262,558.6800573888091,118.95121951219512,193.92252510760403,554,112,190,564,127,199,697,0.0009382257703691721,2.709556505506993,77.29289780843692,15,9,5,7,4,"[559, 119, 194]",254.18117492700844,110.90746969896551,66.5444791166313,"[8.371459648277194e-05, 3.986083983872067e-06]",mock
263,565.6177117711771,182.9224422442244,143.91254125412541,554,177,139,579,190,149,1818,0.00047554532648064196,3.316086737266768,193.23224452109227,13,10,4,6,6,"[558, 183, 145]",253.3139425003701,95.79185753745165,73.68604282552468,"[0.00017528937952324472, 7.819828120921408e-06]",mock
264,568.7096041531473,480.9065541855938,388.91174561972747,554,472,381,584,491,397,3082,0.00315037346445024,3.1461527939689624,231.87869342531076,19,16,25,11,10,"[579, 483, 391]",252.94237294459305,139.79812976439578,117.72473736774074,"[0.0014591373862004845, 2.5635557017676122e-05]",mock
265,567.680709534368,195.89209164818922,374.8839615668884,559,189,371,577,203,380,1353,0.00022800655278842896,2.399581170049266,139.12721605518644,14,9,5,7,4,"[564, 196, 375]",253.06622269923375,103.059580464118,66.25258529224206,"[5.5546335185425435e-05, 2.714908873834393e-06]",mock
266,573.6309032553875,706.941769830353,227.8963778083448,560,701,222,589,714,235,2181,0.0014023835537955165,3.3703971610653936,224.14940364446707,13,13,4,6,4,"[564, 707, 226]",252.32322560850096,95.4172132899652,95.4172132899652,"[0.0005494739683694625, 1.814788851417063e-05]",mock
267,580.7343430208759,299.39500613999184,872.3729021694638,565,292,868,598,308,878,2443,0.001033156062476337,2.3197940695272794,255.06656276784182,16,10,27,9,5,"[592, 301, 873]",251.45670326110147,117.03327523244019,73.14579380183822,"[0.00040054602083526754, 1.5869396576812856e-05]",mock
268,579.6554357592094,825.3863432165319,384.41284815813117,566,818,379,594,834,391,2226,0.001339951530098915,2.5599436192987297,216.42011386362336,16,12,23,8,4,"[589, 826, 383]",251.58047189373852,117.09087977533245,87.81815705732734,"[0.0005259056312029527, 1.8592120149069775e-05]",mock
269,585.783528522856,21.44012089157537,36.393653192293165,567,15,32,605,29,41,2647,0.00014477386139333248,2.5501067185156607,293.7130116720603,14,9,32,6,5,"[599, 21, 37]",250.83796143538493,102.1521354935198,65.66922783006505,"[8.392954947540292e-05, 3.7978590833917388e-06]",mock
270,580.6397170288025,470.4244567963618,370.4037392622537,568,464,366,595,478,375,1979,0.0002296838501933962,2.3575669469371743,208.69082408277967,14,9,21,6,4,"[589, 470, 370]",251.45670326110147,102.4041140953806,65.83121406886421,"[8.054304403321889e-05, 3.663983078453605e-06]",mock
271,592.6854256854257,335.41443001443,658.4054834054834,573,327,654,614,345,664,3465,0.0016314429230988026,1.6262280259288624,316.9008810145914,18,10,4,11,5,"[577, 338, 659]",249.97200652364688,130.8850516780102,72.71391300483538,"[0.0007999184587127248, 2.454047576670432e-05]",mock
272,581.6828828828828,802.3648648648649,1098.426126126126,575,796,1094,590,810,1103,1110,0.0002335157769266516,2.6940366138482084,115.93934671265538,14,9,10,7,4,"[585, 803, 1098]",251.33294138503277,102.35371287277157,65.79881328395223,"[4.160350292584002e-05, 1.950718137907857e-06]",mock
273,585.6889679715302,225.37508896797152,1499.385765124555,577,219,1495,596,233,1504,1405,0.0002861609682440758,2.699684063887109,146.85650583603015,14,9,4,6,4,"[581, 225, 1499]",250.83796143538493,102.1521354935198,65.66922783006505,"[8.799206357739759e-05, 4.106203437619782e-06]",mock
274,592.5856022150439,6.3945546838947855,92.40009229349332,578,0,88,609,14,97,2167,0.0001158588711405173,2.47497493315508,239.60798320615444,14,9,5,6,5,"[583, 6, 93]",249.97200652364688,101.79948096320489,65.44252135364466,"[5.7953886273245994e-05, 2.822988699002333e-06]",mock
275,588.0441609421001,186.62463199214918,718.2379784102061,578,179,713,599,196,725,2038,0.0008182603851309977,3.025272520996778,162.31508539771752,17,12,15,8,6,"[593, 187, 719]",250.46679739002047,123.8583377326216,87.42941129442265,"[0.00019402229818858168, 7.050884146622879e-06]",mock
276,606.8067070330694,120.85794131346064,447.92803912435954,580,113,443,634,130,453,4294,0.0008181417360901833,1.520863844994336,417.38164816555934,17,10,48,9,5,"[628, 122, 448]",248.24108875104702,122.75770253796497,72.21040940822986,"[0.0004654383254002865, 1.6186413834098395e-05]",mock
277,590.7016185784659,651.4250527797326,1345.4398311048558,582,645,1342,601,659,1350,1421,0.0004495960019994527,2.1548556430446193,146.85650583603015,14,8,4,6,3,"[586, 651, 1345]",250.2193884547552,101.90022565272724,58.22869820507304,"[0.00011511781128448335, 5.118469651383294e-06]",mock
278,591.6974564926372,668.4042838018742,1275.40093708166,582,661,1271,602,676,1281,1494,0.00055370555492118,2.4662030761865052,154.58579561687384,15,10,15,7,4,"[597, 668, 1275]",250.09569411395756,109.12484224982707,72.74989226830053,"[0.00013465881279823828, 6.083039430336696e-06]",mock
279,605.7158412363892,913.8760098349139,762.8489638215666,586,907,759,626,922,768,2847,0.00014621016453020275,2.4616319711668857,309.1715912337477,15,9,5,6,4,"[591, 913, 763]",248.36468189254012,108.3695456172164,65.0217247294295,"[7.052499630889184e-05, 3.319903152969949e-06]",mock
280,598.715181932246,381.3983688833124,1232.3952321204517,588,375,1228,610,389,1237,1594,0.00030224447255022824,2.35924679537872,170.04437517856124,14,9,17,6,4,"[605, 381, 1232]",249.23002271106031,101.49731286024466,65.24827043661384,"[9.422192532102788e-05, 4.3904487120139185e-06]",mock
281,594.7084444444445,662.4231111111111,158.39911111111113,588,656,154,603,670,163,1125,0.0004972718306817114,2.6735806372443753,115.93934671265538,14,9,4,6,4,"[592, 662, 158]",249.7246515922755,101.69874726915059,65.37776398099594,"[9.129680802154009e-05, 4.076823795638244e-06]",mock
282,600.7403486924035,543.3536737235368,332.4022415940224,591,536,328,612,551,338,1606,0.000956232484895736,2.5232551150851337,162.31508539771752,15,10,15,7,5,"[606, 543, 333]",248.98274875238022,108.63922818339911,72.42614956876263,"[0.0002619585543786604, 1.1251098218806638e-05]",mock
283,602.6966887417218,849.3927152317881,1445.4086092715231,593,842,1441,613,858,1450,1510,0.0009503608453087509,2.4015714899161282,154.58579561687384,16,9,5,8,4,"[598, 850, 1445]",248.7355017757615,115.76677042955953,65.11880515240787,"[0.0002492619086888581, 1.1024742452989884e-05]",mock
284,598.6477572559367,872.3944591029024,726.4221635883905,594,866,722,604,880,731,758,0.0004612045595422387,2.775165631577529,77.29289780843692,14,9,6,7,4,"[600, 873, 726]",249.23002271106031,101.49731286024466,65.24827043661384,"[5.4748192664855056e-05, 2.615909121758036e-06]",mock
285,607.6064604185623,502.9053685168335,524.909008189263,595,496,520,621,511,531,2198,0.0013442602939903736,2.6538779848255856,200.96153430193598,15,11,4,8,6,"[599, 504, 526]",248.11750235175896,108.26169318700687,79.39190600829326,"[0.0004661110420857548, 1.5869724605715067e-05]",mock
286,604.7608841259209,593.881446751507,1119.903549899531,596,587,1116,615,602,1125,1493,0.0003364465956110507,2.226827043666628,146.85650583603015,15,9,14,7,4,"[610, 594, 1120]",248.48828177678888,108.42347624532468,65.05408310498021,"[9.366982711739622e-05, 4.590455664445887e-06]",mock
287,620.7916428162564,540.9058385804236,467.8849456210647,599,532,462,644,551,475,3494,0.0027421661652624607,2.4576081188435803,347.81804013796614,19,13,39,11,4,"[638, 543, 466]",246.51149245064417,136.2438614331292,93.21947909022889,"[0.0014959169189549511, 4.2779271626335206e-05]",mock
